Date,Platinum_Equity,Benchmark_Equity
2012-05-24,14499.745237086374,9972.830853226586
2012-05-25,14499.226712758604,9940.475524813051
2012-05-29,14595.308948385431,10060.874545169898
2012-05-30,14513.81806527027,9914.889675371089
2012-05-31,14479.954094363728,9893.06415709136
2012-06-01,14468.843536961527,9643.990592035498
2012-06-04,14510.392082185284,9639.475398855564
2012-06-05,14533.070561908697,9712.46820162145
2012-06-06,14675.71509649763,9930.691747901408
2012-06-07,14590.595665266164,9936.71151498601
2012-06-08,14612.634028326807,10015.724084836496
2012-06-11,14604.658453910335,9888.55190684327
2012-06-12,14654.042129028438,10002.177769563737
2012-06-13,14661.497716005937,9938.21976755548
2012-06-14,14684.53380612253,10043.565691536021
2012-06-15,14705.472591917896,10146.28210591495
2012-06-18,14722.023213872848,10165.948983687927
2012-06-19,14717.542965173925,10264.284108285776
2012-06-20,14686.024849098812,10247.641092981352
2012-06-21,14539.024625504295,10017.698056370104
2012-06-22,14571.808403930889,10094.847750364052
2012-06-25,14573.578163383272,9932.97914167628
2012-06-26,14577.814334228724,9982.903037458824
2012-06-27,14620.741135940949,10072.912607873177
2012-06-28,14498.878408771261,10044.16972829677
2012-06-29,14660.717356533458,10294.53965482942
2012-07-02,14661.830332983965,10325.54859192484
2012-07-03,14734.246527769665,10393.626698513122
2012-07-05,14712.878221863793,10346.731079596899
2012-07-06,14489.661483226593,10248.399633663854
2012-07-09,14466.388392456473,10235.54049297641
2012-07-10,14365.567665865117,10146.28210591495
2012-07-11,14313.920378579996,10147.801394478833
2012-07-12,14198.793907885938,10098.631624981024
2012-07-13,14404.240576819604,10268.067247169787
2012-07-16,14372.636153740665,10243.857218364372
2012-07-17,14436.25465501555,10314.202853937588
2012-07-18,14537.907805600205,10390.596950180878
2012-07-19,14611.583454180622,10417.829369988927
2012-07-20,14412.974659269485,10322.523257990357
2012-07-23,14304.05598452519,10218.14114418836
2012-07-24,14236.794892371423,10130.402045690786
2012-07-25,14221.602289290307,10132.670310408683
2012-07-26,14412.55953223097,10299.829574816984
2012-07-27,14723.47970622235,10489.68399386458
2012-07-30,14712.838956879694,10489.68399386458
2012-07-31,14694.347088188022,10416.321117419453
2012-08-01,14653.267765973911,10407.240701218261
2012-08-02,14604.848108229422,10335.383870143725
2012-08-03,14786.832046440133,10540.367166062588
2012-08-06,14845.475573615437,10560.789641586223
2012-08-07,14964.668191467486,10613.738135570284
2012-08-08,14956.794942488263,10626.596540524768
2012-08-09,15005.875887007156,10635.670335129316
2012-08-10,15026.03966934705,10653.068948184397
2012-08-13,15047.399365638066,10647.776085264984
2012-08-14,15040.683794064662,10649.288752232222
2012-08-15,15078.071299720781,10661.391559436048
2012-08-16,15276.75487086023,10740.053920397233
2012-08-17,15349.58553516875,10754.426463784876
2012-08-20,15371.816377466072,10755.182061535534
2012-08-21,15319.10140838208,10722.657514541032
2012-08-22,15387.862974004507,10727.196986908666
2012-08-23,15268.405562183616,10639.457152678131
2012-08-24,15370.895697872422,10703.746970251674
2012-08-27,15385.25804923756,10706.01523496957
2012-08-28,15382.376432318086,10695.426566198905
2012-08-29,15381.887932572194,10703.746970251676
2012-08-30,15219.42623716369,10626.596540524766
2012-08-31,15369.37465702838,10677.270883927244
2012-09-04,15352.332472410504,10667.442227305
2012-09-05,15323.124649608584,10658.362546836768
2012-09-06,15806.360817351539,10874.695995140639
2012-09-07,15821.215678331388,10917.051405956268
2012-09-10,15609.543864713558,10855.02617443582
2012-09-11,15601.182853170885,10885.280249513542
2012-09-12,15662.976647251548,10921.589406857982
2012-09-13,15920.690139573051,11087.991602049702
2012-09-14,15985.45393228507,11137.159164348626
2012-09-17,15967.368441434308,11099.342490167674
2012-09-18,15989.984828354522,11090.267959830167
2012-09-19,16025.482789037962,11096.312741835432
2012-09-20,16004.468111589871,11097.073489716815
2012-09-21,16017.331697840247,11092.434693399482
2012-09-24,15900.170261768893,11075.704125872733
2012-09-25,15586.847556372537,10957.83749836668
2012-09-26,15455.713849799718,10896.243406361215
2012-09-27,15670.145523657133,10998.898019171444
2012-09-28,15489.379830047792,10947.955133238305
2012-10-01,15461.67474115777,10976.84957380462
2012-10-02,15467.250780771737,10988.254906161685
2012-10-03,15516.580446128764,11033.12431650409
2012-10-04,15575.408449594335,11112.208252451768
2012-10-05,15545.208089677051,11112.96900033315
2012-10-08,15486.578892024967,11074.948528122079
2012-10-09,15361.348440173568,10965.44497718052
2012-10-10,15298.519599446196,10895.482658479834
2012-10-11,15261.172676770588,10901.562019934254
2012-10-12,15239.38175930505,10865.826734299175
2012-10-15,15301.419335288656,10956.314531137996
2012-10-16,15475.880146457179,11067.338842109364
2012-10-17,15474.79793131281,11117.525394558885
2012-10-18,15413.436125562363,11088.633161191452
2012-10-19,15229.384592472521,10903.847942243208
2012-10-22,15279.596867500175,10905.368702273014
2012-10-23,15130.297151352397,10754.043146912345
2012-10-24,15072.181053610351,10723.627210583261
2012-10-25,15076.792802409216,10754.800216128924
2012-10-26,15111.037735960233,10748.720854674502
2012-10-31,15080.971055752761,10748.720854674502
2012-11-01,15177.467795551462,10861.26003981199
2012-11-02,15122.188004914668,10764.689938586907
2012-11-05,15142.038000520275,10786.743534084455
2012-11-06,15185.374964949038,10871.146083605168
2012-11-07,15127.110321332908,10624.767508384419
2012-11-08,15007.313967388904,10497.012629886302
2012-11-09,15020.829166619838,10506.143811661786
2012-11-12,15021.070404235603,10514.504681027394
2012-11-13,14977.379235380204,10478.003497380207
2012-11-14,14874.217952416944,10336.56398581272
2012-11-15,14860.972818603586,10319.077084802353
2012-11-16,14874.859493182901,10370.019970735491
2012-11-19,14942.91789806671,10579.903248172739
2012-11-20,14944.823227320221,10584.467735461041
2012-11-21,14956.116443873228,10604.239823047401
2012-11-23,15024.573819796224,10748.7208546745
2012-11-26,15021.830466099938,10725.908718494451
2012-11-27,15002.88638114838,10671.154735824788
2012-11-28,15020.68959760478,10757.086874170838
2012-11-29,15041.379754726653,10807.272690887397
2012-11-30,15028.666362823324,10809.554198798585
2012-12-03,14988.419564219816,10756.322447624649
2012-12-04,14976.78406917754,10741.110432928825
2012-12-05,14911.431893889225,10760.127658497488
2012-12-06,15010.552621265502,10796.622956280988
2012-12-07,14981.58217864551,10829.324079186063
2012-12-10,15002.596444644989,10833.88709500844
2012-12-11,15167.51073252385,10907.650210184198
2012-12-12,15156.383361725397,10912.969559490195
2012-12-13,15071.754724515993,10846.05391097985
2012-12-14,15011.243480784264,10805.75266659055
2012-12-17,15131.109655788658,10932.74753294024
2012-12-18,15236.475960771197,11054.414221188406
2012-12-19,15199.364036015668,10972.285822249274
2012-12-20,15185.498526094265,11035.400674284549
2012-12-21,15106.855635202031,10935.229160216746
2012-12-24,15092.40585084942,10901.538476479504
2012-12-26,15023.879936476911,10855.586067218921
2012-12-27,15006.425336473822,10841.036947920704
2012-12-28,14870.466780950406,10723.864852329567
2012-12-31,15161.369332602848,10906.130185887348
2013-01-02,15449.838663889708,11185.652795255523
2013-01-03,15361.27202107425,11160.381839520749
2013-01-04,15332.092195932775,11209.397840829766
2013-01-07,15305.318717628506,11178.763391811353
2013-01-08,15265.901105035711,11146.603768365367
2013-01-09,15270.731970907225,11174.938316148575
2013-01-10,15442.398636330807,11263.76997809282
2013-01-11,15451.163912390908,11263.005551546632
2013-01-14,15432.998835500826,11255.344364226665
2013-01-15,15426.855889352924,11263.00555154663
2013-01-16,15470.650377170827,11261.478905653137
2013-01-17,15608.053643953577,11334.228180809025
2013-01-18,15542.166351706288,11359.49987227676
2013-01-22,15550.74339729718,11420.767298847668
2013-01-23,15583.263233210653,11439.142965274585
2013-01-24,15522.083181491571,11442.208764521902
2013-01-25,15583.476439791104,11506.539047408281
2013-01-28,15586.404017854376,11492.754354656252
2013-01-29,15581.896471043941,11537.938658705843
2013-01-30,15589.374582144026,11492.754354656252
2013-01-31,15531.529448977772,11464.417599674161
2013-02-01,15648.77184568802,11582.357064743324
2013-02-04,15530.923312361909,11452.164702946347
2013-02-05,15718.076221936477,11567.805738246228
2013-02-06,15714.078633270103,11576.22840918054
2013-02-07,15677.271057262848,11560.909713205412
2013-02-08,15774.195349450785,11625.240731824753
2013-02-11,15754.002367957077,11622.943037788427
2013-02-12,15770.853802937178,11642.089016625217
2013-02-13,15776.325292890797,11652.043483583742
2013-02-14,15799.715716091527,11662.765320020299
2013-02-15,15743.006927252196,11648.985041666034
2013-02-19,15842.849305272604,11736.281228921254
2013-02-20,15629.930860243167,11590.017516330334
2013-02-21,15460.797504416672,11519.556370682283
2013-02-22,15620.134886676857,11632.12719233708
2013-02-25,15429.169397728692,11410.812096156182
2013-02-26,15538.410486916975,11488.927807527554
2013-02-27,15699.218045457488,11633.666345690905
2013-02-28,15679.980849404432,11610.693819725417
2013-03-01,15686.180185243256,11648.985041666034
2013-03-04,15720.46570616229,11711.011744652402
2013-03-05,15848.62056851866,11815.93609364645
2013-03-06,15861.401175894207,11832.01185883816
2013-03-07,15872.92628598159,11853.458474643116
2013-03-08,15897.83249191257,11904.006271976348
2013-03-11,15928.532540486027,11949.186897361136
2013-03-12,15921.81615046211,11922.37825973846
2013-03-13,15949.136247405284,11939.225808805963
2013-03-14,15987.829293015959,12002.793872345037
2013-03-15,15912.328500400212,11986.951334501877
2013-03-18,15860.743288021868,11920.793490941069
2013-03-19,15823.846044458192,11893.104916697372
2013-03-20,15927.92671778833,11976.18020395695
2013-03-21,15827.575033430861,11873.869178439376
2013-03-22,15953.70903324828,11969.256956796584
2013-03-25,15924.685129607047,11919.253601854283
2013-03-26,16000.081536044347,12014.638437279647
2013-03-27,16014.043639975778,12014.638437279647
2013-03-28,16043.499479194405,12051.565610311092
2013-04-01,15937.151683166829,12003.87172113249
2013-04-02,15946.348773649657,12063.0974887374
2013-04-03,15821.249387135456,11940.79365574525
2013-04-04,15854.195324626615,11989.259328799648
2013-04-05,15791.63493284503,11935.413240603513
2013-04-08,15880.788145865148,12016.176854900514
2013-04-09,15925.19134682687,12057.720016527508
2013-04-10,16048.196207288542,12205.407372397423
2013-04-11,16077.339240414582,12245.409173471711
2013-04-12,15995.658173415464,12215.417019328002
2013-04-15,15632.710009334016,11932.332726696986
2013-04-16,15786.137517509846,12108.487062283035
2013-04-17,15636.11104820118,11931.564621485995
2013-04-18,15506.648490080319,11856.945848876921
2013-04-19,15685.189464821779,11960.024979605485
2013-04-22,15829.000238503611,12013.106641255436
2013-04-23,15930.397671326735,12136.950363334368
2013-04-24,15974.765259589,12144.63730130796
2013-04-25,16075.382102120033,12193.868136641506
2013-04-26,16025.661194662804,12172.336175813105
2013-04-29,16117.555850090832,12253.877459849586
2013-04-30,16180.228203567143,12283.099301583417
2013-05-01,16065.483892992925,12175.414482520751
2013-05-02,16285.13651276593,12288.487074054761
2013-05-03,16485.355172779484,12413.10258000949
2013-05-06,16558.547275589222,12444.643452035509
2013-05-07,16566.843760632193,12507.716367292021
2013-05-08,16691.28022691556,12564.640026462843
2013-05-09,16674.347506777278,12529.25862838187
2013-05-10,16769.783234053197,12570.028534667148
2013-05-13,16723.984039307106,12580.028617069242
2013-05-14,16804.487050308293,12710.026745364588
2013-05-15,16843.397697677956,12778.49258322317
2013-05-16,16763.207719814738,12718.492088810617
2013-05-17,16902.82962207569,12841.564027013757
2013-05-20,16924.489321305333,12840.80033620053
2013-05-21,16907.881891094792,12859.258404719043
2013-05-22,16715.810770358163,12763.870626361835
2013-05-23,16711.142847639814,12726.945660529274
2013-05-24,16681.519266359883,12716.178944382114
2013-05-28,16842.96161888573,12792.333191680209
2013-05-29,16763.517533552513,12709.261583085436
2013-05-30,16918.933890091146,12756.17633105864
2013-05-31,16701.481493457097,12573.100955511107
2013-06-03,16794.368164442178,12642.330484182914
2013-06-04,16708.814993492764,12581.560413093452
2013-06-05,16387.406736563218,12405.40387030852
2013-06-06,16495.633279024572,12517.717921160027
2013-06-07,16779.706829622974,12676.94966291658
2013-06-10,16797.70381867926,12676.94966291658
2013-06-11,16586.46120685098,12546.1804864784
2013-06-12,16394.7461069424,12442.330307607
2013-06-13,16638.887639133784,12631.560825103908
2013-06-14,16591.61986238356,12552.33121403001
2013-06-17,16706.785373419098,12649.259617206964
2013-06-18,16846.264169834605,12749.257498296038
2013-06-19,16612.678444298246,12573.100955511105
2013-06-20,16059.495408223345,12261.56660502205
2013-06-21,15997.866171581514,12300.925375488669
2013-06-24,15811.288398147575,12145.49443020719
2013-06-25,15941.690767396805,12262.256722539207
2013-06-26,16002.029751887672,12383.667375717043
2013-06-27,16044.949949277356,12456.35632077015
2013-06-28,16107.485551859798,12405.319996750999
2013-07-01,16181.972338057465,12478.008941804106
2013-07-02,16171.792076872483,12466.409375945414
2013-07-03,16221.485250999089,12471.827313468148
2013-07-05,16314.656374193826,12606.379628790346
2013-07-08,16312.926109156238,12678.2960542347
2013-07-09,16371.82095384085,12769.544598954903
2013-07-10,16408.689943886202,12774.18707393704
2013-07-11,16605.47326280197,12948.176147419694
2013-07-12,16656.672142032116,12953.5852561469
2013-07-15,16676.255759940952,13003.085369744069
2013-07-16,16669.981804293056,12954.368076017105
2013-07-17,16676.886709024988,12987.618791443836
2013-07-18,16632.97262053272,13058.762697279435
2013-07-19,16517.885159604702,13081.961828996826
2013-07-22,16576.540743802707,13107.481462472324
2013-07-23,16529.43933794262,13079.638384306878
2013-07-24,16493.38344187051,13031.692138722748
2013-07-25,16571.51607725952,13063.400757863812
2013-07-26,16579.905014670338,13077.322296946537
2013-07-29,16525.189852458814,13037.108604779562
2013-07-30,16589.442563878805,13037.108604779562
2013-07-31,16631.565768765857,13046.392083277911
2013-08-01,16806.06879705174,13197.183496509097
2013-08-02,16911.63527945589,13219.605694219967
2013-08-05,16907.947136130413,13200.272103478195
2013-08-06,16779.411131039633,13125.262656666979
2013-08-07,16725.55367941454,13082.734348605583
2013-08-08,16854.232376297492,13130.673236860106
2013-08-09,16788.774645165366,13092.785932314926
2013-08-12,16859.216036962895,13077.322296946533
2013-08-13,16956.23725447,13115.989478430076
2013-08-14,16883.46398216345,13048.709642104175
2013-08-15,16610.532119105694,12866.208138266002
2013-08-16,16589.20976462267,12823.67688727276
2013-08-19,16535.435343157056,12741.707406653144
2013-08-20,16659.812067240975,12804.344767996909
2013-08-21,16559.43273005193,12725.463894346392
2013-08-22,16788.62503313305,12841.458081467414
2013-08-23,16920.517693751608,12884.769209399015
2013-08-26,16919.975021892787,12836.82590674673
2013-08-27,16572.90394124667,12630.348337184649
2013-08-28,16650.21378877067,12675.207447265604
2013-08-29,16756.330567372708,12695.307671752445
2013-08-30,16623.207289819195,12655.095451051393
2013-09-03,16770.394222943338,12712.326646599797
2013-09-04,16970.240750254412,12817.49084453904
2013-09-05,16939.11771229086,12833.731413913949
2013-09-06,16990.865179856344,12839.91304224991
2013-09-09,17170.103898365443,12962.87314904302
2013-09-10,17225.831652704714,13058.762697279439
2013-09-11,17220.039526316963,13099.745966123326
2013-09-12,17117.254065520097,13064.951682945008
2013-09-13,17140.829004292696,13094.329500066515
2013-09-16,17088.202583137663,13170.112937952408
2013-09-17,17197.867486488514,13228.884758320559
2013-09-18,17520.343263148752,13382.001087707617
2013-09-19,17544.1579190431,13359.577418530824
2013-09-20,17389.154725324715,13266.171704769791
2013-09-23,17331.777530503106,13204.782146527405
2013-09-24,17339.762836617683,13173.701843334795
2013-09-25,17303.63453419747,13135.626191151669
2013-09-26,17450.161068298126,13186.132787439099
2013-09-27,17451.628409367142,13125.520163203233
2013-09-30,17373.851480096735,13055.584330889134
2013-10-01,17503.303591647873,13158.931268415401
2013-10-02,17531.540276310872,13146.503267242937
2013-10-03,17348.917689139504,13025.27507583936
2013-10-04,17536.51073675242,13123.963352258352
2013-10-07,17399.169312695227,13010.513329715493
2013-10-08,17059.961762082952,12858.984712057669
2013-10-09,16951.50389860557,12868.312334533663
2013-10-10,17441.206664333888,13145.72633323642
2013-10-11,17541.24661275014,13230.426854606225
2013-10-14,17677.417989819518,13283.268667310982
2013-10-15,17590.626818328645,13186.908249979702
2013-10-16,17798.787816030836,13371.078396172785
2013-10-17,17980.02589683996,13460.439050115785
2013-10-18,18211.4879392944,13551.357986469586
2013-10-21,18259.00503694845,13552.136391942027
2013-10-22,18322.422947039908,13630.621441259678
2013-10-23,18092.183064357436,13565.348684450615
2013-10-24,18212.182433168287,13610.416742692412
2013-10-25,18347.68769259521,13672.580292009477
2013-10-28,18375.27478710802,13694.335915657937
2013-10-29,18466.938164561234,13767.383898395878
2013-10-30,18415.700919328785,13699.007819958502
2013-10-31,18391.68995974729,13660.152290837013
2013-11-01,18384.208889055168,13692.784990576738
2013-11-04,18418.00636038426,13740.968142174219
2013-11-05,18431.677245182254,13697.451009013617
2013-11-06,18440.318784733125,13767.383898395872
2013-11-07,18046.249457303576,13593.319780151225
2013-11-08,18231.97931971289,13776.707106474101
2013-11-11,18219.242462937684,13779.036437027737
2013-11-12,18204.08234408527,13751.07122719081
2013-11-13,18350.10443568048,13861.406156377985
2013-11-14,18428.493810199656,13930.565054685561
2013-11-15,18473.271664480282,13991.179150387352
2013-11-18,18349.238717687585,13942.223479181115
2013-11-19,18311.713629796268,13911.921581460947
2013-11-20,18231.978656742354,13868.405919766265
2013-11-21,18391.7494216404,13980.306488693848
2013-11-22,18439.120834829053,14050.236435144261
2013-11-25,18465.880047787934,14036.247208629151
2013-11-26,18512.95481176844,14040.131878661748
2013-11-27,18627.831699636554,14074.322860812279
2013-11-29,18745.012125779678,14065.00112419997
2013-12-02,18631.1067076016,14028.479340029882
2013-12-03,18594.358989006214,13967.866715794014
2013-12-04,18635.944192540075,13966.318733644663
2013-12-05,18592.917080828218,13904.93358980004
2013-12-06,18745.302380454686,14060.3424630927
2013-12-09,18828.232920361097,14096.08584179035
2013-12-10,18853.651377648323,14045.58365990068
2013-12-11,18590.7801067596,13887.824855531486
2013-12-12,18491.58323239825,13841.988692078696
2013-12-13,18490.71100746072,13840.431881133814
2013-12-16,18645.383553255455,13926.681856118894
2013-12-17,18577.380980942864,13882.39367481546
2013-12-18,18871.144870419164,14119.399747849608
2013-12-19,18769.2449647278,14103.078247849018
2013-12-20,18972.308422371058,14185.119830298787
2013-12-23,19166.33943757724,14260.897382320994
2013-12-24,19196.469168644628,14292.14837556049
2013-12-26,19288.590838198477,14364.810834227013
2013-12-27,19235.83906519544,14364.033900220495
2013-12-30,19195.085513931506,14361.686912075802
2013-12-31,19334.273614629656,14429.655394452939
2014-01-02,19204.175629278416,14291.371441553974
2014-01-03,19113.923387911193,14289.028867807048
2014-01-06,18993.816617538338,14247.617402380021
2014-01-07,19214.555611433094,14335.12695219385
2014-01-08,19247.0560403827,14338.240574083611
2014-01-09,19152.743146746885,14347.622640798698
2014-01-10,19251.530133353328,14386.690061012872
2014-01-13,18940.84030259708,14195.271473690787
2014-01-14,19305.316401564673,14349.963743079705
2014-01-15,19449.390384412258,14427.31723510377
2014-01-16,19426.936144078725,14408.564873400966
2014-01-17,19320.236497145903,14347.622640798696
2014-01-21,19403.914017380434,14389.811040232242
2014-01-22,19460.746348105673,14399.185749617722
2014-01-23,19408.117279922226,14281.213912298284
2014-01-24,18990.1636047004,13976.508635150622
2014-01-27,18740.71614618124,13907.752918505517
2014-01-28,18751.31736646126,13990.574377893645
2014-01-29,18496.946106766572,13856.192752618335
2014-01-30,18897.590813231316,14003.07595236218
2014-01-31,18790.572748476538,13921.034369912413
2014-02-03,18396.209409213796,13607.741617647238
2014-02-04,18542.887205177885,13703.058765640217
2014-02-05,18515.61405613801,13685.873515143745
2014-02-06,18746.011680854335,13866.347338942176
2014-02-07,19076.221457188483,14038.233687623095
2014-02-10,19183.080764412636,14064.015242032607
2014-02-11,19431.646916287147,14217.92616301724
2014-02-12,19476.534479542035,14224.961241587636
2014-02-13,19638.48476074388,14298.400634260677
2014-02-14,19726.12699158382,14377.312408695547
2014-02-18,19806.535340117396,14394.503545055706
2014-02-19,19656.74798099485,14299.18198266496
2014-02-20,19770.729605256613,14383.560252997971
2014-02-21,19738.410135215658,14367.15487943986
2014-02-24,19876.86462702454,14446.845059347168
2014-02-25,19860.697035539026,14441.37120611942
2014-02-26,19831.141590186846,14442.161383319231
2014-02-27,19963.772736618157,14517.943349739202
2014-02-28,19939.663966248438,14554.65936741092
2014-03-03,19810.17638895769,14452.31008377939
2014-03-04,20142.712729077008,14655.457725961256
2014-03-05,20195.45299904917,14668.73329150447
2014-03-06,20228.64734296032,14702.329801422738
2014-03-07,20119.53562156032,14708.583531588847
2014-03-10,20129.685363258122,14700.764161682328
2014-03-11,20047.83966242592,14628.104645947647
2014-03-12,20190.74295196603,14632.005502105378
2014-03-13,19801.197781826486,14467.944409194666
2014-03-14,19618.15168423186,14427.317235103767
2014-03-17,19757.40264109668,14557.790646891737
2014-03-18,19959.206117880625,14661.699684399993
2014-03-19,19806.704992783787,14583.569258369407
2014-03-20,19905.905291581566,14668.733291504466
2014-03-21,19785.117986003275,14611.842004583916
2014-03-24,19678.572943454037,14551.41625652007
2014-03-25,19760.266575760674,14620.470680747227
2014-03-26,19520.971870594687,14515.318254535356
2014-03-27,19411.569615040826,14484.711763369449
2014-03-28,19465.32078483651,14556.126418934595
2014-03-31,19598.424473701394,14675.400503594503
2014-04-01,19875.244998373062,14772.71148791103
2014-04-02,19887.723757650845,14822.1497999395
2014-04-03,19847.059432381546,14802.532216274889
2014-04-04,19600.089331752984,14627.530774238285
2014-04-07,19495.204255324024,14465.87258517728
2014-04-08,19694.205787667837,14525.519927768682
2014-04-09,19960.114670462375,14681.679248681274
2014-04-10,19445.133362252454,14373.274706207118
2014-04-11,19225.726627215307,14243.798948313879
2014-04-14,19359.626807262408,14356.014410948652
2014-04-15,19405.115023369937,14454.895449403353
2014-04-16,19544.988024996685,14606.346079367342
2014-04-17,19599.485825170996,14626.752368765843
2014-04-21,19656.365299664987,14677.760734932486
2014-04-22,19733.13392467841,14744.46081368534
2014-04-23,19655.564584529533,14709.93139437288
2014-04-24,19760.927832542355,14739.75359420266
2014-04-25,19525.04467683899,14618.899155143128
2014-04-28,19542.185164649178,14665.204716224856
2014-04-29,19620.233319009178,14733.473377649963
2014-04-30,19645.753493147797,14777.41429299594
2014-05-01,19633.415264927724,14778.9902329978
2014-05-02,19640.602860774445,14757.804066660938
2014-05-05,19701.58070299466,14786.054740886622
2014-05-06,19587.407496226755,14657.350031136219
2014-05-07,19568.24206634523,14743.679465281057
2014-05-08,19572.43180027885,14727.978923899314
2014-05-09,19608.480890231058,14749.955267435987
2014-05-12,19892.999709051306,14893.560041106872
2014-05-13,19871.70416216738,14906.904765548394
2014-05-14,19826.27448432517,14836.27734425122
2014-05-15,19713.06143783593,14706.008466226327
2014-05-16,19782.245906096243,14757.018303858891
2014-05-19,19861.09451165335,14811.159420972273
2014-05-20,19803.939523080593,14717.777250665984
2014-05-21,19976.760772731715,14841.770326535943
2014-05-22,20061.926280335505,14877.862442656971
2014-05-23,20218.472279357007,14937.511256714295
2014-05-27,20429.890165312627,15029.317487018723
2014-05-28,20364.734920525218,15018.332993915188
2014-05-29,20481.556280839995,15096.021980169344
2014-05-30,20488.35798922342,15120.35266918032
2014-06-02,20470.69538477455,15137.618850302471
2014-06-03,20521.827258111563,15129.771522543444
2014-06-04,20594.571138646315,15160.370656379742
2014-06-05,20779.347300095826,15259.254637766286
2014-06-06,20904.598045356583,15332.231990139995
2014-06-09,20917.578473745703,15347.923702726208
2014-06-10,20984.12387864124,15349.49375686438
2014-06-11,20982.66739105963,15296.12368789383
2014-06-12,20838.938414152424,15187.838510735219
2014-06-13,21008.284144935573,15234.133771555496
2014-06-16,21032.69312465436,15246.695676126812
2014-06-17,21074.515038508434,15289.072423198299
2014-06-18,21211.050139488347,15401.284942901226
2014-06-19,21271.307469548803,15418.555538421144
2014-06-20,21282.255877267275,15449.852147104204
2014-06-23,21289.00455464484,15445.122855632702
2014-06-24,21242.698320116804,15352.077651022424
2014-06-25,21383.319504690182,15421.469040945592
2014-06-26,21358.49941062167,15410.430103602966
2014-06-27,21449.434520411236,15440.39062122936
2014-06-30,21549.37345311131,15432.506506822298
2014-07-01,21814.496501324604,15535.79900010947
2014-07-02,21848.27175127753,15551.573114787283
2014-07-03,21986.655884714524,15628.054027519935
2014-07-07,21904.535913796844,15573.643632142928
2014-07-08,21664.554768395425,15473.514790586847
2014-07-09,21821.7065974764,15542.895880248561
2014-07-10,21784.360943827993,15481.391547664303
2014-07-11,21901.01052245162,15502.686602479353
2014-07-14,21991.509650301967,15580.741983747943
2014-07-15,21903.62717463488,15551.573114787283
2014-07-16,22114.312302034414,15609.128032838402
2014-07-17,21781.795107400274,15431.719272554325
2014-07-18,22103.060222419645,15589.419218286663
2014-07-21,22107.73760862996,15560.245934928234
2014-07-22,22274.9711026823,15628.054027519931
2014-07-23,22262.54588964891,15662.752665413358
2014-07-24,22209.327249732676,15663.535485283564
2014-07-25,22067.86562377014,15590.20498108871
2014-07-28,22075.04544332465,15596.513155493913
2014-07-29,22037.63836060954,15529.492297170182
2014-07-30,22146.56225311768,15531.85399997409
2014-07-31,21491.000111095127,15225.132814514058
2014-08-01,21441.637208986805,15178.613890873723
2014-08-04,21570.22025181513,15288.213087100177
2014-08-05,21394.631272888106,15139.973195776765
2014-08-06,21467.64321582888,15144.70395871419
2014-08-07,21425.0818008588,15062.703577310222
2014-08-08,21582.32052484352,15236.958986124653
2014-08-11,21659.112295642524,15281.117678427005
2014-08-12,21649.45532212603,15259.825566543801
2014-08-13,21828.980386787654,15363.116588365054
2014-08-14,21915.412050365037,15435.662801223782
2014-08-15,21947.251128570708,15432.506506822298
2014-08-18,22044.959539818912,15561.820403464175
2014-08-19,22117.75900549187,15643.036493532016
2014-08-20,22097.57732837383,15684.827597166774
2014-08-21,22056.136721571518,15730.563700936904
2014-08-22,22094.85684138104,15706.110880254451
2014-08-25,22128.273704005296,15785.752501786354
2014-08-26,22178.373523296283,15796.008619258775
2014-08-27,22177.79806002446,15789.70044485357
2014-08-28,22191.361275412586,15781.029096178536
2014-08-29,22248.020885737293,15825.969136885169
2014-09-02,22177.18236993736,15818.085022478106
2014-09-03,22126.332685233258,15809.409259405309
2014-09-04,22083.076181275675,15786.542678986167
2014-09-05,22203.234348149967,15857.504123047507
2014-09-08,22163.430554659277,15816.504668078484
2014-09-09,22034.99979705402,15716.368469192796
2014-09-10,22159.29802237759,15775.506684575383
2014-09-11,22101.22720683925,15793.635144727497
2014-09-12,21947.940298629732,15701.386003180718
2014-09-15,21808.036391784626,15689.55983157012
2014-09-16,22032.582449043635,15807.82890500569
2014-09-17,21994.310305570463,15829.125431286657
2014-09-18,22177.492555282533,15913.49634429006
2014-09-19,22102.711352506547,15899.152494487886
2014-09-22,21937.779851865038,15776.366020673504
2014-09-23,21936.18933890996,15686.054799745258
2014-09-24,22072.395829823712,15808.847159423325
2014-09-25,21769.029910498346,15553.758241680624
2014-09-26,21984.76384926662,15677.345192956267
2014-09-29,21981.99736785686,15648.823769001037
2014-09-30,21928.811171067653,15607.630080530384
2014-10-01,21703.882152717266,15396.11274018738
2014-10-02,21692.140501440917,15398.492100582345
2014-10-03,21726.204639417127,15568.024103788965
2014-10-06,21751.334736258006,15549.795583954194
2014-10-07,21451.114195353868,15309.767119917407
2014-10-08,21948.433074114826,15577.526830709612
2014-10-09,21690.251711254346,15268.577845844522
2014-10-10,21296.599204701597,15094.29447917758
2014-10-13,21157.995540617914,14846.33775675609
2014-10-14,21151.587264551163,14869.313225653419
2014-10-15,21144.663257258835,14768.709100604714
2014-10-16,21131.728767361175,14756.029478759683
2014-10-17,21168.430700286037,14930.306959562939
2014-10-20,21257.472749254994,15075.28166800668
2014-10-21,21386.307728424057,15373.936277285391
2014-10-22,21258.60539445614,15264.618131049932
