bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
3.5,0.505,-0.001017346850018086,-0.1017346850018086
4.0,0.492,-0.016376308411723106,-1.6376308411723106
3.5,0.507,0.05373242659144006,5.373242659144006
5.0,0.463,-0.06566817306524864,-6.566817306524864
2.5,0.507,-0.0034349775675467376,-0.34349775675467376
2.5,0.507,0.022624973438152507,2.2624973438152507
3.0,0.507,0.05928595915769597,5.928595915769597
5.0,0.407,0.01142200061824239,1.142200061824239
5.0,0.387,0.037347866471650004,3.7347866471650004
6.5,0.259,-0.024261272403891976,-2.4261272403891976
6.0,0.362,0.009403915188427536,0.9403915188427536
5.5,0.351,-0.03694930768861049,-3.694930768861049
4.0,0.453,-0.04623726171606157,-4.623726171606157
3.5,0.505,0.07323404591841198,7.323404591841198
5.0,0.475,0.009530626762813021,0.9530626762813021
4.5,0.329,-0.02926495321226441,-2.926495321226441
5.0,0.382,0.03947680849661639,3.947680849661639
6.5,0.26,-0.007041724417933715,-0.7041724417933715
5.5,0.29,0.017609083862535124,1.7609083862535124
6.0,0.435,0.008848532727575797,0.8848532727575797
6.5,0.44,0.0241383878239545,2.41383878239545
6.0,0.377,-0.000985059411302891,-0.0985059411302891
7.0,0.375,0.02063378770258173,2.063378770258173
7.0,0.355,-0.0013373969334683489,-0.1337396933468349
6.5,0.378,0.01525737287910145,1.525737287910145
7.0,0.351,0.003811912899111203,0.3811912899111203
7.0,0.332,0.002774909732781161,0.2774909732781161
6.0,0.329,0.0018939293706377036,0.18939293706377036
7.0,0.331,0.02431377940491597,2.431377940491597
6.5,0.296,-0.0046329304551707695,-0.46329304551707695
6.5,0.3,0.008306271206756088,0.8306271206756088
6.0,0.3,-0.007243665802331711,-0.7243665802331711
4.5,0.318,-0.018957367517766444,-1.8957367517766444
4.5,0.347,0.005906765207098985,0.5906765207098985
4.5,0.329,0.017687541063312162,1.7687541063312162
5.0,0.315,-0.024146818248707458,-2.414681824870746
5.5,0.328,-0.010146053267493294,-1.0146053267493294
4.5,0.336,-0.0432860032963277,-4.328600329632771
4.0,0.463,0.018190218788744605,1.8190218788744605
4.0,0.411,-0.029826035578023546,-2.9826035578023546
4.0,0.476,0.038545767692131916,3.8545767692131916
4.5,0.395,0.013035305283231269,1.3035305283231269
6.0,0.375,-0.005069063506723648,-0.5069063506723648
5.0,0.284,0.01978141664699451,1.978141664699451
6.0,0.261,-0.004482203829784259,-0.4482203829784259
5.5,0.191,0.001918876101008049,0.1918876101008049
6.5,0.32,0.005303793565557768,0.5303793565557768
5.0,0.274,0.016194213962423154,1.6194213962423154
7.0,0.304,0.00483122282520454,0.48312228252045397
6.5,0.152,0.0106923969737438,1.06923969737438
6.5,0.272,0.009514189375332771,0.9514189375332771
6.5,0.164,-0.004712021898447327,-0.4712021898447327
6.0,0.226,-0.0024731216424608293,-0.24731216424608293
4.5,0.219,0.022456672501892427,2.2456672501892427
6.5,0.268,0.02016162728758797,2.016162728758797
7.5,0.224,-0.004015788339171822,-0.4015788339171822
7.5,0.247,-0.01302532010958346,-1.302532010958346
5.5,0.213,0.015072713762521284,1.5072713762521284
7.5,0.25,-0.022239288376668886,-2.2239288376668886
4.5,0.256,0.0034994268962260655,0.34994268962260655
4.5,0.185,-0.014226485059161242,-1.4226485059161242
4.0,0.303,0.0014853304114079702,0.14853304114079702
4.0,0.223,-0.024018053420474805,-2.4018053420474805
4.0,0.298,-0.012955896533782041,-1.295589653378204
4.0,0.235,0.03651851722568722,3.651851722568722
5.5,0.226,0.005659519557900117,0.5659519557900117
6.0,0.139,0.0018290624014998258,0.18290624014998258
5.5,0.159,-0.0021771711585626408,-0.21771711585626408
5.0,0.122,0.011982593650162965,1.1982593650162965
