Date,Platinum_Equity,Benchmark_Equity
2020-08-07,39779.1348968383,29712.299739940605
2020-08-10,39643.32523722773,29801.111530560735
2020-08-11,38502.920426334575,29555.10304711888
2020-08-12,38998.82462345612,29967.17527637267
2020-08-13,39249.23283541742,29913.004733926362
2020-08-14,39185.41211919883,29913.893499277514
2020-08-17,39772.40654742524,30008.914875629252
2020-08-18,40091.01763479218,30073.750602289467
2020-08-19,39531.518813577386,29948.52297572483
2020-08-20,39927.16569809433,30041.76682137425
2020-08-21,40050.30421806796,30148.342147291052
2020-08-24,40169.58490052389,30453.84199355966
2020-08-25,40414.06129524875,30560.41143361321
2020-08-26,41083.022058951545,30866.7912164381
2020-08-27,40815.284009814946,30934.29029622017
2020-08-28,41257.51842729541,31134.103581923133
2020-08-31,41523.454160191395,31021.31572734309
2020-09-01,42277.71372027549,31313.5046938657
2020-09-02,42740.66811176052,31766.418928230036
2020-09-03,40271.80330791083,30673.199288193246
2020-09-04,39692.880908928404,30422.758749722103
2020-09-08,37035.76631268435,29591.51594013176
2020-09-09,38050.19843647689,30175.87032972397
2020-09-10,36963.68927497989,29651.907840036183
2020-09-11,36729.36564589941,29667.005079279377
2020-09-14,37380.732042961725,30057.76165476348
2020-09-15,37866.92286322681,30209.62575547825
2020-09-16,37205.614962569896,30089.727778088938
2020-09-17,36919.46791941567,29825.084651589008
2020-09-18,36611.55621161687,29481.715161152468
2020-09-21,36611.755041339624,29153.5959424037
2020-09-22,37138.72884718445,29450.50831418661
2020-09-23,35457.28456232918,28767.524514068755
2020-09-24,35630.44547720252,28844.202597593423
2020-09-25,36733.8123798817,29310.51894258418
2020-09-28,37597.288076241086,29797.353406873877
2020-09-29,37497.5593060971,29635.07427113344
2020-09-30,37745.68861628247,29859.770043737233
2020-10-01,38427.955663085144,30051.46966694634
2020-10-02,37346.99662718654,29766.14361697639
2020-10-05,37894.24423292548,30293.990776410963
2020-10-06,37193.68635993869,29863.328048073497
2020-10-07,37612.55837014885,30383.149832963005
2020-10-08,37792.90757503377,30652.4339626377
2020-10-09,38168.61546112672,30926.16191906819
2020-10-12,38634.54970865849,31423.68216809318
2020-10-13,38506.29532706942,31218.609863573914
2020-10-14,38198.14539888964,31022.460527745763
2020-10-15,38016.71202613638,30984.10824279111
2020-10-16,37778.929570741704,30965.388254715872
2020-10-19,37199.108225998636,30494.613368311195
2020-10-20,37362.84004248663,30616.759745463038
2020-10-21,37246.172205253366,30558.807535876866
2020-10-22,37198.06480784941,30726.428092519145
2020-10-23,37196.28523148286,30830.746189878537
2020-10-26,36566.626821818405,30261.00345581118
2020-10-27,36689.339412440786,30156.676529656914
