,NTSX,Platinum,F-TAA Weekly,SPY
2023-11-22,125852.71097217296,154783.9433456027,115153.56869036122,157025.86981198774
2023-11-24,125715.7065778163,154628.78293336826,115213.44577473604,157122.45895730652
2023-11-27,126165.9055716823,154581.7468739033,114989.44199285169,156839.50007520182
2023-11-28,125840.48820996005,155288.74640032882,115210.35469381486,156994.7889559871
2023-11-29,126186.30116594204,155079.0476683184,115135.03186832392,156884.35190452944
2023-11-30,125957.71726963196,154597.22144877273,115260.41436450665,157502.08391754187
2023-12-01,127300.36033432721,155429.51534659098,115763.6546986276,158433.85566865958
2023-12-04,126850.59917074944,153360.17747623788,115006.1368415136,157602.1735058013
2023-12-05,127305.21295335502,153503.84063557046,114895.41651683602,157571.1311162066
2023-12-06,127277.62964519694,152234.09941231873,114356.20225983462,156936.16615333245
2023-12-07,127431.08916121932,154241.1943558435,115272.82256189195,158133.62537028722
2023-12-08,127688.64282826691,154728.26402052923,115738.41548302548,158813.48062889496
2023-12-11,128268.03824301624,155688.2911795174,116281.19503063524,159431.2126419074
2023-12-12,128371.00133246351,156939.7826518569,116626.19636461706,160159.34323997152
2023-12-13,131556.21667929078,159341.03745611853,118160.30432230819,162367.968869907
2023-12-14,133108.7993671893,159349.1462547095,118604.5646142011,162889.0732711947
2023-12-15,132505.35977244502,159780.98013151687,118605.33437037958,162620.84702256555
2023-12-18,132821.2543253984,161111.7479497739,119235.48355104116,163535.6166222572
2023-12-19,133863.94715680307,162184.99711688957,119995.16549651288,164530.05014865342
2023-12-20,132658.1990288924,159577.61475953754,118422.08642634912,162250.10780210263
2023-12-21,133434.07078548212,161692.43141720767,119620.81487894994,163788.53324132168
2023-12-22,133614.3109208009,161994.688310985,119862.9539431324,164117.7287433679
2023-12-26,134483.54998635428,163098.01768182663,120451.84623069341,164810.73951280757
2023-12-27,135333.15966065237,163444.48859187774,120686.15601438872,165108.7002932294
2023-12-28,134758.0330912132,163325.3484631309,120530.30309370108,165171.05433726037
2023-12-29,133839.46514651988,162523.52653218748,120191.87424570882,164692.91691140918
2024-01-02,132875.28988013667,159522.16989645115,119094.80624736242,163771.22335864807
2024-01-03,131707.1586711559,157902.51994352048,118087.46994722963,162433.74642406672
2024-01-04,130579.92810826669,157160.3773722981,117750.0850583106,161910.52637045228
2024-01-05,130211.7493217279,157370.85077467308,117979.19311613894,162132.32366711018
2024-01-08,132410.67897261665,160168.921798711,119483.38553035786,164446.88577900815
2024-01-09,131339.0893421892,160388.871092146,119350.77138199729,164197.4311364784
2024-01-10,131791.3315440669,161521.43455302462,119845.5072673916,165126.04864230895
2024-01-11,132161.29813761587,161838.24849943424,119907.97136389102,165053.2702022679
2024-01-12,132111.27602718634,162260.63345006478,120103.10787009502,165167.59236072563
2024-01-16,131427.60403212506,162008.94855275133,119555.08420599387,164561.24640387186
2024-01-17,130892.2835330569,160804.19094729595,118828.5423855865,163646.47680418022
2024-01-18,131622.25608109785,163538.09556550908,119985.4230822665,165101.77634015997
2024-01-19,133178.77924159035,167037.60124070244,121584.9654825736,167159.95985645876
2024-01-22,134068.41390140355,167285.7707748409,121665.86836475288,167513.38919424804
2024-01-23,133866.31873753096,168215.09180076534,121969.4280381235,168001.95101610932
2024-01-24,133610.1150472054,169108.5892902711,122162.49083815682,168185.5896380734
2024-01-25,134547.98401043785,169771.30077016997,122679.98406500091,169100.35923776508
2024-01-26,134501.13616959794,168715.47721630268,122400.8904605681,168885.52436058255
2024-01-29,136009.20611152705,170686.6696988456,123238.69591728036,170222.96282875794
2024-01-30,136098.7424054688,169401.7987996111,123100.4791786412,170091.3307876266
2024-01-31,134516.8250882593,165631.59259737673,121127.44000694242,167315.86419973912
2024-02-01,136972.83409005002,168532.3947068302,122487.71632252744,169505.75668998112
2024-02-02,136637.383117556,171773.09123052438,123534.69008370838,171290.21326160117
2024-02-05,135021.6434105812,171178.7803281597,123253.83035562036,170666.48048926188
2024-02-06,136115.41644227863,170845.0410631129,123372.41174474111,171162.0047305986
2024-02-07,136596.08112703354,172692.6471823337,124357.61111720584,172589.56998789462
2024-02-08,136819.55700331437,173078.5878798848,124604.98131438548,172665.8104044704
2024-02-09,137456.89195953865,174740.2416290071,125217.94856900284,173663.70590740134
2024-02-12,137878.59549881276,174001.0437468734,125300.68010698022,173587.4654908256
2024-02-13,134898.68607130504,170765.12131578263,123501.30059315365,171196.6244959458
2024-02-14,136575.50310348702,172905.18485860145,124686.93714770541,172752.39828424444
2024-02-15,138277.86023581537,173553.38547146256,125420.30942993952,173944.35680514958
2024-02-16,137324.77667006716,171757.46310019915,124718.19611480972,173078.09334335
2024-02-20,136563.79114327705,170668.70395155545,123960.58643655901,172125.28046818232
2024-02-21,136609.65386596846,170050.96883645636,123929.55361757572,172281.18481146265
2024-02-22,138690.00448046328,172767.99870299912,126479.3053139651,175846.59751176205
2024-02-23,139463.86951489863,172227.41850777922,126447.79587700516,175967.8820896952
2024-02-26,139037.27687073936,171775.9338428394,126289.97614047868,175323.37745814756
2024-02-27,138752.8331268234,172103.4258636378,126581.45811514505,175649.11098365908
2024-02-28,138593.57235948203,171572.21775722847,126314.44236149597,175416.96622380294
2024-02-29,139347.07828551496,172635.62824524086,126903.50847001743,176047.5844828057
2024-03-01,140497.6233112521,175546.18423135133,128294.6003611864,177700.3705468884
2024-03-04,140111.96779904174,175033.73941476995,128027.63491441873,177509.76950544893
2024-03-05,139764.58595119359,171953.42236408536,126567.68734349619,175735.73732983903
2024-03-06,140376.74566584502,172575.90316162375,127300.4918469915,176626.23462738167
2024-03-07,140948.88039498127,174188.81446584512,128757.62635220778,178379.49494378327
2024-03-08,140033.8150925938,171912.2351568914,127687.35795939798,177308.82100081124
2024-03-11,139787.06123932244,171381.51319260066,127436.7044191698,177156.3786340656
2024-03-12,140539.8739340657,173364.869278191,128706.0818231702,179062.11978361875
2024-03-13,140328.47487656833,172928.63664854888,128481.79199080024,178781.39195305866
2024-03-14,139063.5466880328,172683.03151108336,128044.22806039064,178428.00108167535
2024-03-15,138539.0260027408,170774.7412599462,127126.01357752531,177202.80758603683
2024-03-18,138664.50086617426,172356.51812928153,127934.16192863682,178255.94084789956
2024-03-19,139489.33664333032,172614.85460175035,128398.23716086378,179246.5277337017
2024-03-20,140952.63843828856,174598.8111589651,129809.72554574572,180904.46829618054
2024-03-21,141728.76559587973,174837.15671041925,130365.25657309427,181502.27471091534
2024-03-22,141766.8568309552,174774.87948652817,130121.05016029176,181158.1927097698
2024-03-25,141293.67174695744,174409.4499596779,129975.34893079982,180657.70630206668
2024-03-26,141497.18985926677,174169.8711285322,129568.8358571492,180324.04869693125
2024-03-27,143199.51050573777,174868.2247729254,130427.4399740953,181839.4327589914
2024-03-28,143059.25887007677,174949.52081223475,130435.5079032594,181804.65912802043
2024-04-01,141827.9341561624,175502.59629529493,130451.97657011184,181488.34987196457
2024-04-02,140513.53114505755,174812.3462322915,129625.31060216762,180334.43462653543
2024-04-03,140575.99493284413,175510.470966485,130009.16803029113,180532.53661713348
2024-04-04,139405.0907987046,174085.08379188244,128517.20664475474,178328.9500863763
2024-04-05,139994.0090222228,176133.72614878102,129731.84927352417,180191.9550589286
2024-04-08,140126.08782583696,176317.6066746457,130125.52503774408,180292.69857608905
2024-04-09,140545.60221366992,176959.0364367592,130085.58661398404,180501.26342910313
2024-04-10,138394.03120562408,175841.26573605253,128868.18928675822,178693.88087954206
2024-04-11,139090.32730732913,178538.88113733626,129468.54890315991,180042.47460544045
2024-04-12,137370.82182204534,176736.07106826198,127726.50366186946,177557.31398319246
2024-04-15,136034.89215510286,175907.83364434392,126034.38137183804,175332.8786604151
2024-04-16,135192.39722298842,175868.75115701745,125906.67988991158,175013.1074278245
2024-04-17,134934.95301351292,174140.1692024963,125070.79050810226,173977.36098144727
2024-04-18,134713.62980281582,173553.75811856717,124693.11893540408,173619.35414135098
2024-04-19,134355.083282618,170991.92454201102,123422.76697439076,172103.93161288483
2024-04-22,135101.76635332612,171456.3478404565,124306.38397836928,173688.86293688702
2024-04-23,136269.60567544808,173443.04697115082,125403.64161756016,175749.9314336314
2024-04-24,136034.89215510286,173826.89790823887,125506.54185681886,175666.5362655505
2024-04-25,135266.97431541586,172959.8235053265,125269.9814416571,174999.18258887372
2024-04-26,136712.39804027163,174519.55623695705,126197.26724319065,176657.1231513526
2024-04-29,137181.09536381508,174472.06542903412,126557.33915102316,177282.74077758298
2024-04-30,135146.3155851529,172307.77012814823,124551.97948099856,174474.34694620973
2024-05-01,134909.2669699371,172270.9768951008,123858.93208609853,173907.81371950527
2024-05-02,135409.0137580871,173880.37784737803,125093.86266472288,175534.4810939538
2024-05-03,136758.69859325126,175475.83853291234,126925.35515089096,177710.2948796213
2024-05-06,138253.4876831043,176781.73858306147,128116.32442222,179545.45017427203
2024-05-07,138682.81676656494,176614.02225111242,128228.76393874474,179743.59063127602
2024-05-08,138689.96799460595,176544.35511122574,128119.06106413076,179760.9389803556
2024-05-09,139618.86143692984,177213.80177970868,128836.7676162073,180796.68542673285
2024-05-10,139645.20422593795,177670.27002987402,128886.89830779794,181029.5995147078
2024-05-13,139651.88113783332,177517.21273691693,128954.74627937713,181053.91028326275
2024-05-14,140541.07796735832,178328.29190507685,129220.96921148518,181884.59231956658
2024-05-15,142224.24353871954,181273.9268549744,130858.0846482323,184136.87732024552
2024-05-16,141814.835733373,180797.60968019118,130586.8942160996,183758.02168812897
2024-05-17,142165.35536495346,181208.33650014675,130968.3771353605,184022.17049772837
2024-05-20,142250.3309267262,182572.52357718657,131359.581528504,184234.19732727716
2024-05-21,142789.40946910158,182776.31469723224,131419.1887294215,184686.0237314645
2024-05-22,142077.05959016166,182289.39674600403,130806.8719892756,184154.264135731
2024-05-23,140662.57587234036,180634.59805382925,130191.05374261884,182809.13238636736
2024-05-24,141763.53661793616,182390.93373856813,130659.96073873596,184018.74698759956
2024-05-28,141448.3717821298,183318.01729900483,130982.19069411316,184147.3017162556
2024-05-29,139782.13564857992,181832.49101801112,130134.50053169782,182857.8308562891
2024-05-30,139454.6385929886,179857.500810145,129175.54669004996,181644.7927449281
2024-05-31,140575.84898941472,179824.6626794202,129591.2267556677,183299.2328644663
2024-06-03,140617.07800822245,180661.71451571473,129411.38586631027,183448.6748515485
2024-06-04,140347.3380648193,181119.41281097545,129318.64505150817,183653.77772802787
2024-06-05,141892.22223681657,186371.47064445735,130654.05931936105,185836.4770003589
2024-06-06,141760.0339756304,186356.05440305386,130729.0355993474,185833.0534902301
2024-06-07,140187.09217932945,185377.9377620143,130268.39141409344,185607.1018217305
2024-06-10,140245.3236076632,186301.41218512776,130532.4865451127,186180.59746791035
2024-06-11,140536.69966447607,187889.51140368963,130881.34290112881,186629.00036196885
2024-06-12,142027.36585244827,190501.42985118245,131953.85540741286,188161.77123951455
2024-06-13,142514.74393495594,191161.32123503694,132397.37235094188,188540.62687163104
2024-06-14,142661.67248251234,192408.8622258059,132218.52929230084,188655.33369414823
2024-06-17,143247.63535158502,194760.74478499853,133500.5537304111,190156.7929172576
2024-06-18,143815.31880612436,194767.24558621307,133720.95934883755,190639.9694422871
2024-06-20,143618.62354913988,193563.75995046558,133315.0175769011,190122.0962190985
2024-06-21,143440.86445212108,192897.0522760058,132919.57841234916,189867.217813331
2024-06-24,143700.57078475243,190635.33788500525,132329.605746435,189249.9858635958
2024-06-25,143965.60405255717,193707.36476377433,133248.67096817587,189978.77039056094
2024-06-26,143283.79283622085,193954.41926649166,133206.49118368785,190215.87731678353
2024-06-27,143539.26680939936,194875.1975705546,133354.661667571,190515.7229510965
2024-06-28,142530.43285361727,193707.53296710024,133035.57376288687,189766.01269929926
2024-07-01,141484.85763948178,194833.23423148834,133476.78026796112,190156.6005852279
2024-07-02,142590.26965967452,196882.2333136647,134482.5937822707,191436.33944449123
2024-07-03,143614.86550583265,198820.32733351522,135306.02379342227,192290.6013876371
2024-07-05,144351.44199405427,201388.05536252708,136121.98670869804,193399.43400530296
2024-07-08,144752.3121087804,201490.2516440817,136106.42421122422,193622.61609257478
2024-07-09,144915.73226385989,201687.79464199377,136214.49284307277,193810.90914965776
2024-07-10,146662.71159972972,204082.84937361564,137513.58816394338,195728.72875067653
2024-07-11,146394.94189262358,199668.25851507307,135846.1614448383,194041.01518999902
2024-07-12,147366.08595776107,200773.4151736787,136613.17622898362,195264.93929424146
2024-07-15,147473.24492080382,201447.9724813561,136947.9932282122,195801.96878758888
2024-07-16,149512.4394882056,201911.93312316563,137823.6566408122,196963.115717335
2024-07-17,147527.90073511706,195438.714673896,135426.7317235318,194201.45856918048
2024-07-18,145805.18449438628,194572.2107194564,134491.21304100807,192709.03895146732
2024-07-19,144233.3007879486,192580.93379505575,133393.86788311656,191429.33855860992
2024-07-22,145148.7309489096,195136.8459882677,134356.6586077904,193402.97291464958
2024-07-23,144730.82193880007,194629.2119430266,134216.4203263434,193099.58837099
2024-07-24,141413.01698635577,188282.90801329646,131696.21616561225,188723.45769907036
2024-07-25,141608.5082100476,186072.0029816868,131204.6152228674,187740.17943039714
2024-07-26,143647.95817845088,188254.89439483685,132244.20330421507,189842.75317915226
2024-07-29,143945.06251486798,188575.22737360603,132007.58258294742,189954.3826891941
2024-07-30,143908.86854437483,186573.31349940985,131668.89333456615,188991.9532125411
2024-07-31,145993.48800417982,191834.90998396897,133496.93398506255,192063.95732383057
2024-08-01,143883.25547251376,189811.65056077446,131284.05965366407,189344.15162534028
2024-08-02,142181.08076947214,187720.06289769977,128546.87932297784,185818.85938643775
2024-08-05,138602.73030967737,182805.59323592516,124815.94436169945,180407.1361337646
2024-08-06,138849.30173366203,184037.14469655146,125860.98329476257,182070.3850602634
2024-08-07,137828.17204395233,182440.2640088616,125167.8901846464,180853.4618419023
2024-08-08,140039.50688634074,187280.81376854115,127771.1625337453,185034.29857085762
2024-08-09,140855.62254358965,188174.17527819143,128201.44696528306,185850.20950727994
2024-08-12,140977.30287785848,188799.69443320294,128684.03875933292,185947.87571196508
2024-08-13,143125.8820456015,190886.2401835987,130064.93771742012,189005.95498430377
2024-08-14,143637.37727981881,190641.832316403,130269.65534269971,189602.18427639498
2024-08-15,145533.5837722582,192759.72971150247,131970.20388924738,192851.98011594542
2024-08-16,145997.57442020322,193662.60121651975,132160.62999275074,193284.38098513233
2024-08-19,146960.39970986446,194879.71234376452,133401.81282838658,195132.46099217937
2024-08-20,146921.94361621546,194817.950430224,132850.0069715168,194815.190075975
2024-08-21,147554.02460898107,195245.122494629,133264.24883648418,195484.6209385726
2024-08-22,146287.8194154382,193416.45019994883,132426.08872452067,193950.38833760115
2024-08-23,148254.62604185365,194857.22674920422,133771.6453336155,196011.18756950396
2024-08-26,147829.96714813405,194277.108317354,133302.88648766934,195543.89767012827
2024-08-27,147567.12303177043,194730.9083356076,133509.2267042827,195812.393183599
2024-08-28,146841.8571593279,193471.508316872,132521.44669308024,194675.67242162564
2024-08-29,146454.1949249632,193155.9007761883,133021.58088126063,194693.0977035171
2024-08-30,146747.46824635836,194663.49828881316,133757.22300500717,196551.6405729802
2024-09-03,144802.77204949816,189724.85706695865,131216.36100833153,192506.82105543354
2024-09-04,145229.8025239457,189217.8774807012,130934.58524428734,192112.7711929702
2024-09-05,145146.79719846993,189481.90002360544,130733.20585819724,191645.5197600004
2024-09-06,143384.2384015108,185078.67994146806,128726.70816927838,188420.0731554108
2024-09-09,144683.20789495573,187146.81439406506,129877.04359319467,190529.68625645322
2024-09-10,145620.20119761178,188622.01043137765,130012.66883031344,191359.5989646382
2024-09-11,146338.16989858393,190605.1367142031,130933.91052062695,193322.69352544993
2024-09-12,146844.5935986293,192232.3982112902,132168.8055560943,194951.1303545718
2024-09-13,148213.21459375916,193129.1775015729,132862.10233543042,195969.33611983978
2024-09-16,148990.18092606944,193149.9519371907,133120.79754690992,196258.7573581426
2024-09-17,148627.4385322761,193026.52750289987,133292.50630260975,196338.95981453036
2024-09-18,147360.43064987147,192389.2107629482,132762.84457754597,195756.65536138995
2024-09-19,149429.7990213034,195254.29946207636,135130.30334166528,199097.07805333828
2024-09-20,148558.11540330737,195295.19877021443,134857.10687413032,198752.95758578682
2024-09-23,148510.39190189098,195575.09714522926,135453.74761409892,199249.63581930177
2024-09-24,148957.38014031,196435.71588108642,136100.66141688026,199819.7079553528
2024-09-25,147577.30258597163,196404.84306671447,135660.68934389477,199378.99834248255
2024-09-26,148631.34251901277,198002.11775443473,136365.58951952384,200169.48298457765
2024-09-27,148810.81645132715,196887.30534973546,136142.84177290509,199879.1385525322
2024-09-30,148721.17069981334,197363.24272938631,136368.68509752123,200680.1245234493
2024-10-01,148028.19481112732,195519.78387123623,135328.4890540441,198882.35857537354
2024-10-02,147325.07585409743,195287.57229635885,135209.22151583392,198966.33073954354
2024-10-03,146090.64984230814,194817.81061956755,135129.49384092976,198602.55393855603
2024-10-04,146158.76893798425,197673.88977947357,136391.76810977535,200407.32077251314
2024-10-07,144381.32391122554,195202.804305053,135261.09658344972,198595.55305267475
2024-10-08,145588.64093100233,198411.9162300559,135750.01218449383,200473.75225557387
2024-10-09,145970.50191404807,199513.74988389,135868.02058394518,201862.3510436513
2024-10-10,145504.3950863766,199286.51771182523,136075.46383667536,201509.07557148577
2024-10-11,146465.8703993158,199889.76532853002,136899.25414155476,202715.76672586642
2024-10-14,147321.02592393136,201289.91575949348,137520.20606444273,204373.66882193938
2024-10-15,147331.38790741932,199542.33818469066,136757.5707768141,202785.69865186786
2024-10-16,148343.28667521893,199737.94109736237,137138.6523633107,203667.0794112024
2024-10-17,147457.33708699833,199823.71494152577,137280.80785498372,203684.6200923117
2024-10-18,147912.8630160377,200786.4703983934,137732.35390391905,204468.0653821195
2024-10-21,145984.22059641243,200581.64705122166,137567.42664406318,204132.29212465728
2024-10-22,145906.50572025272,200915.1270755207,137469.34898311933,204023.89379271452
2024-10-23,144672.8459114678,197671.7561982813,136045.0974983757,202159.61942876616
2024-10-24,145312.40650499056,199563.9802450421,136391.22650372575,202596.82859869575
2024-10-25,144875.78025005947,200534.29549310272,136758.81194092106,202526.85820628837
2024-10-28,145352.7598632218,200787.00910505964,137081.16531853797,203152.97589579603
2024-10-29,145408.546739113,202642.8056100615,137513.0325487202,203481.78673378282
2024-10-30,145128.70021322335,201827.5830008517,136842.83092060033,202866.1319066913
2024-10-31,143440.71850869167,196994.15571253913,134419.54388797938,198889.35946125494
2024-11-01,143199.14564716426,198522.6953842345,134788.77822394128,199728.77337170742
2024-11-04,143683.24000251023,197827.79152589783,134366.61840172118,199298.56508765914
2024-11-05,145216.88653044307,201168.08194646673,135703.3216878463,201708.44695347987
2024-11-06,147120.71856706904,207241.05852065518,138506.93312145944,206724.00469136285
2024-11-07,148539.90896048874,210920.7618967385,139544.06957741038,208322.47619025636
2024-11-08,149297.3553591157,210672.46019944124,139576.98394857097,209224.8596072349
2024-11-11,149310.6362111918,209774.19866010244,139489.88184005435,209424.230989229
2024-11-12,147912.60761503625,209361.6699126391,138870.3721991161,208773.6871319486
2024-11-13,147457.5924879998,208732.91971312772,138731.16755745042,208875.08457801002
2024-11-14,147516.079317335,207441.56411325757,137889.92164312745,207531.99154816126
2024-11-15,146139.17603258623,200932.00320148483,136036.65144027214,204873.7705655831
2024-11-18,146499.6927890811,202545.07515049225,136892.23337460333,205713.22294244156
2024-11-19,146946.57156992806,203976.5229390647,136981.01175184778,206465.24117859532
2024-11-20,146893.66707676768,204087.5632664615,137352.13584120653,206535.17310459664
2024-11-21,147524.43457866862,205312.98195300583,138245.4226773279,207643.9287894506
2024-11-22,148335.51518760298,205657.17032926495,138729.79993934772,208287.51022725567
2024-11-25,149698.84573341682,204892.7473025513,138920.97253684272,208994.02270518075
2024-11-26,150155.97704017968,205441.2637608043,139083.9951130504,210085.27617533138
2024-11-27,150134.9976722023,204840.96448929806,138974.21904175624,209448.69562340772
2024-11-29,151130.0399739053,205953.69231910427,139764.60597000096,210749.82180437446
2024-12-02,152033.97708980046,206646.36843486605,139782.59458677983,211127.56191071868
2024-12-03,151639.0541698227,207186.49937377297,139733.2843246442,211225.49738024542
2024-12-04,152572.5813160303,209550.28055842718,140499.56727234283,212537.08642362824
2024-12-05,152271.68245044854,209082.94703223289,140279.99367358757,212187.31139440337
2024-12-06,152655.03935364576,211280.3066542184,140274.8455696613,212589.55460133223
2024-12-09,151977.53346847696,209505.23914998292,139799.0932752814,211494.80068824094
2024-12-10,151552.5097161838,209633.44035783948,139152.7459494253,210837.25594507917
2024-12-11,151941.9232717014,213671.59312785452,140399.82358848542,212467.1544976268
2024-12-12,150805.133414186,212023.23578236392,139516.1904539416,211372.40058453547
2024-12-13,150280.1019268911,212694.71123159537,139454.08992095783,211330.43373565347
2024-12-16,150706.76754276507,215557.01397686126,139854.15607591922,212232.817152632
2024-12-17,150480.37279789607,214547.5517991525,139183.70790298583,211358.39881277282
2024-12-18,147437.5252664562,205783.8098252915,135419.67861521128,205059.1786422205
2024-12-19,146180.66045239544,204614.03099884748,134940.8403182216,204996.20913569446
2024-12-20,147456.31548299248,207189.98037395097,136241.86337992502,207458.40531359546
2024-12-23,147753.60224869635,209506.44017995716,136776.65537766545,208700.7548262838
2024-12-24,149358.2867408935,213607.50784281673,137944.0750612453,211020.432970172
2024-12-26,149401.04816571,213458.07301313867,138027.26848564486,211034.51167474652
2024-12-27,147749.55231853027,210264.00290255857,136994.90225492456,208813.07673163255
2024-12-30,146482.3620068389,207174.04840509003,135808.51536809147,206430.15981637675
2024-12-31,146434.5290478505,205646.1174717723,135652.55183192325,205679.1417067775
2025-01-02,146437.04657200776,205152.59612586175,135773.99974045204,205173.77006551984
2025-01-03,147642.06498277138,209532.0240117429,137155.34298558702,207739.1716105615
2025-01-06,147644.4000776419,212666.43518810556,137624.14339164982,208935.86149939738
2025-01-07,146188.5049117261,208718.63423425495,136563.28111117106,206574.0626410034
2025-01-08,146211.74640285934,208775.85876985584,136411.59046535887,206875.8315956134
2025-01-09,146211.74640285934,208775.85876985584,136411.59046535887,206875.8315956134
2025-01-10,144256.46930736705,205552.1191947759,135019.33478603995,203717.3934701737
2025-01-13,144435.4324376785,204676.0020298994,135495.57209178683,204033.27959576424
2025-01-14,144548.9399399005,204384.59385118115,135815.23238212228,204313.96895991836
2025-01-15,146543.65824719024,211001.0996143594,137765.67224091222,208030.43923634948
2025-01-16,146472.0365092083,209616.3236607786,137860.67346204794,207630.35014815335
2025-01-17,147866.5259772007,213037.7733977962,138944.2658980444,209714.96008533385
2025-01-21,148536.8806343285,214820.79436538406,139975.20534811477,211634.62607383778
2025-01-22,149143.968814808,217457.0355297417,140746.3901942956,212824.27661038644
2025-01-23,149192.31257579935,218062.79181618514,141276.51495608123,213985.9236034098
2025-01-24,149014.55347878055,217222.18535876382,140859.65830730184,213361.19070451605
2025-01-27,147739.15384918498,211884.79021062335,138401.99950138156,210343.1549607623
2025-01-28,148803.7017091435,214220.51659727472,139633.3747447411,212150.49904391746
2025-01-29,148806.76652116107,213995.52151453047,139149.30845647352,211199.45562342307
2025-01-30,149787.3604233527,215183.73402474658,139996.47330332638,212332.94520729737
2025-01-31,148798.8490901157,214998.66808902757,139332.23359725787,211202.95606636378
2025-02-03,148673.11882568078,213919.47077569543,138426.31766011455,209781.62236683024
2025-02-04,148878.71663185916,215385.4306607685,139611.5923217544,211188.9542946011
2025-02-05,149594.38672381814,215629.71687056505,140166.47228086396,212045.17802445003
2025-02-06,149632.07661446268,216568.23807572297,140555.98249984518,212782.15589588063
2025-02-07,148400.27758440273,214048.9733874193,139310.1062989536,210834.48636385138
2025-02-10,149533.52831375503,215348.35642397404,140456.0250884952,212266.28292580097
2025-02-11,149348.9463614114,214479.77831105364,140474.2680294634,212427.68796513096
2025-02-12,148355.10809300098,214630.1469622628,140184.05787450203,211743.40906983998
2025-02-13,150407.65648419358,217935.10497883824,141757.1578262698,213978.88425112254
2025-02-14,150049.91265285749,218201.92622036627,142006.98810007237,213968.34445589458
2025-02-18,150431.55472075913,218940.20462103345,142301.52414109226,214596.50086491715
2025-02-19,150567.46453939524,219023.54656807944,142482.34388375125,215101.8725061748
2025-02-20,149972.4896635566,217977.9957849158,142021.59529666055,214206.99003835485
2025-02-21,148025.7502586847,213546.75921303174,139534.58561417068,210543.18027165745
2025-02-24,147684.64397830112,210954.42809829014,138656.67251159012,209585.13596528175
2025-02-25,147419.79313978314,208407.29323381293,137639.41439407706,208542.8117634885
2025-02-26,147638.0150526053,208564.80390955997,137748.4192234235,208648.09431655004
2025-02-27,145237.97535599253,204247.5731893235,135319.37294058735,205317.6728901465
2025-02-28,147381.99379156652,206595.13783303375,137084.4300807091,208521.73217303265
2025-03-03,145654.8262762388,203848.3947262791,134793.58935927038,204868.46220156318
2025-03-04,144027.84892519962,203109.46757523692,133725.41560770778,202443.4630382075
2025-03-05,144876.98428335207,205353.75251226852,135142.69689600912,204619.31529028097
2025-03-06,142619.3124021267,200962.3765666431,132478.05699521923,200987.08644286141
2025-03-07,143090.2353629686,201901.92844871953,133507.69257943396,202113.61360726028
2025-03-10,140700.6306215585,195861.32201201151,130553.27795070266,196730.16316295406
2025-03-11,140105.47331643308,195361.92989549311,130128.9507289709,195094.8023807628
2025-03-12,140398.49123682678,196110.12937490692,130866.09177530788,196130.0487638628
2025-03-13,139780.3113557123,194755.1552419413,129848.54938787545,193515.56408483995
2025-03-14,141530.68387631586,196606.86545563958,132160.6734839189,197512.7621918312
2025-03-17,142483.32961177587,197164.14848157385,132788.0033669599,199035.8395350796
2025-03-18,141928.63512245385,196041.95630214037,132626.77133573918,196884.60578280868
2025-03-19,142909.52091150428,197365.92159244182,133097.40232004895,199028.80018279233
2025-03-20,142576.3685480234,197123.6650203237,132969.18492102495,198453.22735069165
2025-03-21,142081.21897789979,197381.40884565574,132370.35344821415,198518.6971736039
2025-03-24,143110.15664108278,199338.69437483946,132756.50083844303,202073.9162763288
2025-03-25,143509.31192051337,200222.74533348452,132962.80606556745,202559.67005055636
2025-03-26,142151.38128158764,198810.54337595866,132895.5535191125,200141.47944105236
2025-03-27,141800.71570657782,198779.8369075668,133095.99227017214,199609.9121773486
2025-03-28,140592.74194136867,196529.3881471258,132557.64590090438,195590.13429006978
2025-03-31,141394.3727132489,197078.79314745276,132853.87610000616,196903.06965766053
2025-04-01,142572.13618857058,197067.72098195637,133170.93036828554,197459.21695476078
2025-04-02,143149.45190945087,197287.4770095048,133274.73243243332,198708.83661817203
2025-04-03,137940.58497045375,195511.3637960829,131340.1037424654,188916.28979205445
2025-04-04,132245.5439822416,193032.9854184894,127201.44531754876,177856.58262141634
2025-04-07,129858.27433570198,192650.57366590344,126218.18307797043,177539.77330208322
2025-04-08,127603.84969578091,192270.04515559916,125339.36851732637,174759.03681658176
2025-04-09,136716.0101401495,196391.07125919094,128911.38545741256,193112.08995292094
2025-04-10,131272.5391383792,195624.20317245356,128069.08985265646,184650.09610831522
2025-04-11,133099.96978971013,196493.77205229987,129470.60950057814,187944.8207100052
2025-04-14,134498.5821595833,196618.71062782922,129859.30671311042,189768.12835162602
2025-04-15,134810.79164094414,196816.82462020972,130014.11404843983,189236.63802073413
2025-04-16,133762.99078951016,196564.98196512889,130357.27697498968,185030.2595982338
2025-04-17,133647.22116413238,196691.36263443262,130800.82967137486,185294.25454220935
2025-04-21,131197.77961666498,196557.48345454532,130277.86118023926,180883.73490337815
2025-04-22,133693.74063225611,197179.44839631632,131355.34435495723,185589.9073382747
2025-04-23,134967.57136998556,197307.64544765145,131147.330993223,188465.7327792632
2025-04-24,137515.92607673412,198421.28172313806,132152.2097946513,192432.73475759046
2025-04-25,138391.00287946386,198510.79027730506,132056.09242525394,193823.14146674713
2025-04-28,139110.46750058743,198923.54880079473,132189.2560899854,193897.0354325605
2025-04-29,139896.0809810901,198962.72121200594,132017.53341974833,195118.49768682267
