,Combined_Equity
2022-02-25,370727.04689872736
2022-02-28,371658.8553800925
2022-03-01,372917.6540684174
2022-03-02,374679.5016777705
2022-03-03,375662.690000596
2022-03-04,377299.3628719041
2022-03-07,376901.55585764826
2022-03-08,379026.9026321528
2022-03-09,375699.6222545395
2022-03-10,375620.2705345809
2022-03-11,374927.86263310316
2022-03-14,371922.73892509006
2022-03-15,371026.16728851286
2022-03-16,373267.5216474
2022-03-17,375759.2311099186
2022-03-18,376630.36358770763
2022-03-21,377950.28238444607
2022-03-22,378618.6593598955
2022-03-23,379382.8387920857
2022-03-24,381594.9446331278
2022-03-25,382069.7513059839
2022-03-28,380048.76407884614
2022-03-29,382964.5557001692
2022-03-30,382323.261470345
2022-03-31,378636.8799972448
2022-04-01,378387.02413883584
2022-04-04,383454.22320155974
2022-04-05,376509.05256631377
2022-04-06,369473.592488738
2022-04-07,370262.77956269897
2022-04-08,368465.1301933253
2022-04-11,363523.55469904206
2022-04-12,363968.63300724485
2022-04-13,367970.1885170444
2022-04-14,365143.0676775091
2022-04-18,366550.6972796526
2022-04-19,368199.81605742464
2022-04-20,368070.0502016839
2022-04-21,365241.3424624428
2022-04-22,359821.07590747456
2022-04-25,359715.3249421748
2022-04-26,355396.1582608025
2022-04-27,356007.33523761434
2022-04-28,361703.1080000693
2022-04-29,354395.4164841525
2022-05-02,356276.6215431687
2022-05-03,356884.56485323847
2022-05-04,360494.4751611901
2022-05-05,357215.19056736876
2022-05-06,356810.95584248553
2022-05-09,351762.75996197644
2022-05-10,351093.9171361273
2022-05-11,351739.976961393
2022-05-12,350912.67836033483
2022-05-13,352656.14983902074
2022-05-16,353633.5367496057
2022-05-17,354881.26784903754
2022-05-18,351607.13955955894
2022-05-19,351430.5813791353
2022-05-20,352216.41917117394
2022-05-23,353626.49224087567
2022-05-24,353568.0922722056
2022-05-25,354622.1588526442
2022-05-26,355959.91917026404
2022-05-27,357989.1217793954
2022-05-31,356223.2559046779
2022-06-01,356782.5496499635
2022-06-02,359535.2835147442
2022-06-03,357894.56762647565
2022-06-06,358635.4810389037
2022-06-07,360389.3825926005
2022-06-08,358777.7803659257
2022-06-09,356531.51441074663
2022-06-10,353836.8832305226
2022-06-13,347378.7453282564
2022-06-14,346225.779387586
2022-06-15,347578.4636282518
2022-06-16,344152.4288336264
2022-06-17,343285.1732401525
2022-06-21,345481.3425200551
2022-06-22,344470.3478285801
2022-06-23,343556.12953146256
2022-06-24,346766.3210049643
2022-06-27,346725.07051967137
2022-06-28,345545.2197859299
2022-06-29,344666.7646269928
2022-06-30,342136.5867434114
2022-07-01,343265.12415913877
2022-07-05,341039.10647209984
2022-07-06,339630.24997595063
2022-07-07,341927.4727284443
2022-07-08,342084.31051246217
2022-07-11,341904.1455381168
2022-07-12,339902.1726259882
2022-07-13,340509.43448802084
2022-07-14,339853.31616550626
2022-07-15,341227.1103941298
2022-07-18,341018.47356365446
2022-07-19,342951.0934467478
2022-07-20,343160.2789161255
2022-07-21,344423.8662639451
2022-07-22,343485.6227654285
2022-07-25,344005.52970912284
2022-07-26,343493.8671903243
2022-07-27,345419.06271126255
2022-07-28,346547.48115775175
2022-07-29,347642.9167227153
2022-08-01,347347.2693806849
2022-08-02,346427.14682471874
2022-08-03,348629.20418574277
2022-08-04,348446.4112518907
2022-08-05,347510.1647054099
2022-08-08,348013.08602925413
2022-08-09,347263.9226040128
2022-08-10,348655.91262140474
2022-08-11,349002.88559395703
2022-08-12,351395.1670465863
2022-08-15,350893.32259885117
2022-08-16,351213.7931839687
2022-08-17,348518.575321404
2022-08-18,350061.0714771131
2022-08-19,347742.17319480045
2022-08-22,345236.0419263361
2022-08-23,346014.46467886295
2022-08-24,346278.98530198133
2022-08-25,348478.40504555724
2022-08-26,344495.93739824725
2022-08-29,343909.0175947677
2022-08-30,341825.9376346141
2022-08-31,340108.9231104037
2022-09-01,339091.0513842873
2022-09-02,339093.16218456544
2022-09-06,338134.79668620543
2022-09-07,339070.0966428549
2022-09-08,339375.01424129895
2022-09-09,340999.9737360404
2022-09-12,341794.63174465176
2022-09-13,338527.2156481299
2022-09-14,338594.6443473834
2022-09-15,336562.49600784417
2022-09-16,335547.8544549184
2022-09-19,336654.28840008174
2022-09-20,335504.17154722783
2022-09-21,334985.46576446743
2022-09-22,333823.1194121145
2022-09-23,332118.5338473925
2022-09-26,331232.560120484
2022-09-27,330858.4780364464
2022-09-28,332783.73282542673
2022-09-29,331654.3497060797
2022-09-30,330338.93557292747
2022-10-03,332962.7537641851
2022-10-04,335006.3102104559
2022-10-05,335365.2616349532
2022-10-06,335437.1827064527
2022-10-07,333425.2649706467
2022-10-10,332337.1859376271
2022-10-11,332085.63588947186
2022-10-12,332058.72867522493
2022-10-13,333235.6852300342
2022-10-14,331557.7107918973
2022-10-17,332478.84873646504
2022-10-18,333080.01438354584
2022-10-19,332097.2667462183
2022-10-20,331076.38993448566
2022-10-21,332528.34047555074
2022-10-24,332964.0964691433
2022-10-25,334528.16164430697
2022-10-26,334022.44141460327
2022-10-27,333739.876374047
2022-10-28,335190.8362372638
2022-10-31,334628.67186439014
2022-11-01,334427.1319704853
2022-11-02,332108.1739921852
2022-11-03,331581.75057569135
2022-11-04,332444.63491948723
2022-11-07,333037.446976849
2022-11-08,333366.9346127539
2022-11-09,331200.01751319796
2022-11-10,335828.22077206906
2022-11-11,336337.7430182324
2022-11-14,335521.3196625617
2022-11-15,336653.571008504
2022-11-16,335855.69568270835
2022-11-17,335614.8876582163
2022-11-18,335901.04287895904
2022-11-21,335701.6510226718
2022-11-22,337275.8541537704
2022-11-23,337441.61082330224
2022-11-25,337401.7221815655
2022-11-28,335935.92173665174
2022-11-29,335911.0339457928
2022-11-30,338991.387397787
2022-12-01,339322.17027917807
2022-12-02,339093.95118795347
2022-12-05,336111.01170731254
2022-12-06,334346.2863182766
2022-12-07,334550.80558194796
2022-12-08,335949.2893420923
2022-12-09,334517.06125561736
2022-12-12,336082.215104742
2022-12-13,337158.2938658995
2022-12-14,336198.0472482279
2022-12-15,333826.47994769114
2022-12-16,332726.6411712236
2022-12-19,331339.1520508359
2022-12-20,331287.3811273205
2022-12-21,333155.0914293567
2022-12-22,331182.480295393
2022-12-23,331380.20120291226
2022-12-27,329956.28376676905
2022-12-28,327488.23920107994
2022-12-29,329699.30231657
2022-12-30,329246.45348324033
2023-01-03,329198.9129188205
2023-01-04,330441.4112300065
2023-01-05,329503.69080139184
2023-01-06,332611.8423070683
2023-01-09,333264.59537384234
2023-01-10,334043.29388796806
2023-01-11,335272.9027192952
2023-01-12,336912.4775224337
2023-01-13,337684.1603959648
2023-01-17,337241.19861403794
2023-01-18,335731.4903634769
2023-01-19,334825.15046459803
2023-01-20,337188.45270848146
2023-01-23,341280.6099281327
2023-01-24,341335.85179925174
2023-01-25,341400.258419306
2023-01-26,344827.9381017091
2023-01-27,345591.4409020274
2023-01-30,341413.64007287857
2023-01-31,345342.86327861436
2023-02-01,351359.83204442175
2023-02-02,356697.83994016075
2023-02-03,351585.6505575619
2023-02-06,349202.475390957
2023-02-07,354064.8966978304
2023-02-08,350295.88306202437
2023-02-09,347983.26934762695
2023-02-10,345945.7904856442
2023-02-13,350855.53145068744
2023-02-14,352754.7940971231
2023-02-15,353461.3205605772
2023-02-16,348602.4230324689
2023-02-17,346958.80332479
2023-02-21,340748.6898500324
2023-02-22,340338.4912657143
2023-02-23,344185.13947229576
2023-02-24,339074.9606744601
2023-02-27,341278.7562372142
2023-02-28,340694.0332455317
2023-03-01,339898.11490996426
2023-03-02,342174.5729352222
2023-03-03,348589.8422343108
2023-03-06,347880.1060419127
2023-03-07,344012.94551392127
2023-03-08,345980.1731673379
2023-03-09,341471.0100377101
2023-03-10,338432.1777644325
2023-03-13,336937.5240368319
2023-03-14,339671.6483801502
2023-03-15,338643.7719116738
2023-03-16,341945.67157187825
2023-03-17,340450.412657207
2023-03-20,341975.71449780057
2023-03-21,344885.03318270226
2023-03-22,341977.745197727
2023-03-23,344995.1548659498
2023-03-24,345057.06388151925
2023-03-27,343258.620052925
2023-03-28,342431.17670442583
2023-03-29,348599.76433145336
2023-03-30,351536.6764996836
2023-03-31,355561.89513657027
2023-04-03,355495.37922439695
2023-04-04,354190.40381867375
2023-04-05,351571.05032904
2023-04-06,353265.69309830514
2023-04-10,353342.4950498357
2023-04-11,352081.2144580645
2023-04-12,348945.74991830095
2023-04-13,355406.5993154935
2023-04-14,353769.2355922452
2023-04-17,353632.6822805121
2023-04-18,354220.5817104769
2023-04-19,353719.5066403219
2023-04-20,352100.2455880913
2023-04-21,351327.15846856206
2023-04-24,351286.6070588474
2023-04-25,344217.0812198344
2023-04-26,345020.0339682605
2023-04-27,354147.19867120706
2023-04-28,357531.8715278039
2023-05-01,356651.7481728066
2023-05-02,354440.67822002247
2023-05-03,352834.8343707025
2023-05-04,350647.5459022979
2023-05-05,358015.6951095652
2023-05-08,358133.3749882921
2023-05-09,355961.253015526
2023-05-10,359049.25265070953
2023-05-11,359163.5769963268
2023-05-12,358198.41816593
2023-05-15,360002.37935395096
2023-05-16,358969.0969355592
2023-05-17,363432.4850328281
2023-05-18,368510.8283188558
2023-05-19,367891.4414836231
2023-05-22,368676.48348596063
2023-05-23,364433.28077529976
2023-05-24,361684.09820805653
2023-05-25,369329.9070277882
2023-05-26,377798.17326344544
2023-05-30,379497.99412197655
2023-05-31,376883.710670615
2023-06-01,381573.9921421795
2023-06-02,383620.8209954464
2023-06-05,382704.59588092717
2023-06-06,383801.632214263
2023-06-07,379349.84581125644
2023-06-08,383523.56637065765
2023-06-09,384378.72995267203
2023-06-12,390371.3783094501
2023-06-13,392873.9668112173
2023-06-14,395676.8270073284
2023-06-15,399185.0556854049
2023-06-16,396533.69171118387
2023-06-20,395329.3248735112
2023-06-21,390584.9442309509
2023-06-22,392803.2487927233
2023-06-23,389115.3596733541
2023-06-26,385061.4039575212
2023-06-27,392624.0821560444
2023-06-28,392614.9268445829
2023-06-29,392196.79154331586
2023-06-30,397986.23078209837
2023-07-03,398958.5337751341
2023-07-05,397401.22816645994
2023-07-06,394162.1577774357
2023-07-07,393554.17407301615
2023-07-10,394404.6074973087
2023-07-11,396759.1561567956
2023-07-12,402821.9803986433
2023-07-13,408497.52392942505
2023-07-14,407778.2607200175
2023-07-17,411044.02011951746
2023-07-18,414467.83158385026
2023-07-19,414315.68405266723
2023-07-20,406520.3780998584
2023-07-21,406003.8879189661
2023-07-24,406428.6929542708
2023-07-25,409501.38654876745
2023-07-26,408477.7195059048
2023-07-27,406213.35738623666
2023-07-28,412362.72609689867
2023-07-31,413368.12440990075
2023-08-01,411813.8069583603
2023-08-02,402493.82639436505
2023-08-03,401115.12803292176
2023-08-04,400497.4080030618
2023-08-07,402788.46575383807
2023-08-08,399931.6726243734
2023-08-09,396113.8010274581
2023-08-10,395811.0294442632
2023-08-11,393676.07479406876
2023-08-14,397689.53145643417
2023-08-15,393869.4618494407
2023-08-16,389939.9968731774
2023-08-17,387052.45196828904
2023-08-18,387225.82423466473
2023-08-21,392227.59700553294
2023-08-22,391261.2514646962
2023-08-23,396912.68845503713
2023-08-24,391796.7272803637
2023-08-25,393861.20664671157
2023-08-28,396079.3475306146
2023-08-29,401921.78249752865
2023-08-30,403711.2939776181
2023-08-31,404412.86590678664
2023-09-01,404460.4540454999
2023-09-05,403957.63858351635
2023-09-06,400686.5317956712
2023-09-07,397855.7027833463
2023-09-08,398612.0591540379
2023-09-11,402402.98949671246
2023-09-12,398989.54597139405
2023-09-13,400040.2311063832
2023-09-14,403046.655747524
2023-09-15,396664.3007519194
2023-09-18,397373.992924157
2023-09-19,395962.11088991334
2023-09-20,391211.9661905321
2023-09-21,384645.1484737887
2023-09-22,384894.19546532654
2023-09-25,385522.2651444519
2023-09-26,380424.44893685717
2023-09-27,380977.38180271175
2023-09-28,383581.6776662979
2023-09-29,383187.27980846714
2023-10-02,384342.16577204305
2023-10-03,378030.14501984353
2023-10-04,381515.30282170564
2023-10-05,379988.92344371113
2023-10-06,384483.67524006905
2023-10-09,387447.5679106528
2023-10-10,389289.1194433771
2023-10-11,391814.8687521198
2023-10-12,389352.5155809924
2023-10-13,387233.2353687409
2023-10-16,390881.3992235186
2023-10-17,390710.79257346044
2023-10-18,386045.2642561289
2023-10-19,381959.99704475433
2023-10-20,376593.8108092757
2023-10-23,376923.4724504621
2023-10-24,380794.5733966689
2023-10-25,371771.61288831726
2023-10-26,368626.2997017682
2023-10-27,368729.3828772708
2023-10-30,370531.79285308893
2023-10-31,371424.1147496754
2023-11-01,374466.7867812419
2023-11-02,380635.4860191841
2023-11-03,383936.2442356136
2023-11-06,384478.6394218031
2023-11-07,386483.354123272
2023-11-08,386453.42034981423
2023-11-09,383986.1171488131
2023-11-10,390828.6366894453
2023-11-13,390247.23119924526
2023-11-14,397844.88244366687
2023-11-15,398042.1998853484
2023-11-16,398670.59385682165
2023-11-17,399375.997891887
2023-11-20,403425.96369702887
2023-11-21,401861.45561677427
2023-11-22,403206.6087821348
2023-11-24,402695.5052715177
2023-11-27,402829.6941124311
2023-11-28,403626.47103526234
2023-11-29,403782.4731402701
2023-11-30,402656.6502079435
2023-12-01,404728.90040208603
2023-12-04,401023.47115236986
2023-12-05,401300.855223577
2023-12-06,399034.9072721144
2023-12-07,402824.4475706041
2023-12-08,404373.34803635837
2023-12-11,406982.4642403942
2023-12-12,409159.11028802185
2023-12-13,415292.7402785915
2023-12-14,417313.98322710535
2023-12-15,417730.570657933
2023-12-18,420229.73217161675
2023-12-19,423065.1396993352
2023-12-20,417259.1726800138
2023-12-21,421556.11313535005
2023-12-22,422146.4755543757
2023-12-26,424772.32443320245
2023-12-27,426317.1095853274
2023-12-28,425592.6583196025
2023-12-29,423699.01546999277
2024-01-02,417538.17247803684
2024-01-03,413591.99316598044
2024-01-04,411602.07417940715
2024-01-05,412291.8101357745
2024-01-08,419469.48206890153
2024-01-09,419162.3474893303
2024-01-10,421171.30553995376
2024-01-11,421882.8398853168
2024-01-12,422417.0409066382
2024-01-16,421351.56369048514
2024-01-17,418374.17042038933
2024-01-18,423850.43748191465
2024-01-19,432265.9353537024
2024-01-22,433373.73946956295
2024-01-23,434384.08657886717
2024-01-24,435845.436397683
2024-01-25,437868.133016463
2024-01-26,435477.64736880787
2024-01-29,440468.788809922
2024-01-30,438414.7391725434
2024-01-31,430970.5193070068
2024-02-01,437707.0117783464
2024-02-02,442996.2665292648
2024-02-05,442231.7850025242
2024-02-06,441700.23082271544
2024-02-07,446132.1899453354
2024-02-08,447418.74939290935
2024-02-09,451600.6011116009
2024-02-12,451043.75284643384
2024-02-13,443370.72515825817
2024-02-14,448749.5503597018
2024-02-15,450864.4053815734
2024-02-16,447476.2988024679
2024-02-20,443629.0819860161
2024-02-21,442059.71215756674
2024-02-22,452223.1989482155
2024-02-23,451995.32006094954
2024-02-26,451436.7191536394
2024-02-27,451577.9077109416
2024-02-28,450102.67187472654
2024-02-29,453585.7501333137
2024-03-01,461571.1407801144
2024-03-04,461487.111902728
2024-03-05,455896.6169407627
2024-03-06,458911.234753697
2024-03-07,464277.36320405547
2024-03-08,457687.1593182251
2024-03-11,455791.94424178527
2024-03-12,461264.485757421
2024-03-13,459615.4040674582
2024-03-14,457172.2301217843
2024-03-15,453823.56966439646
2024-03-18,456750.9090300221
2024-03-19,457766.32514638227
2024-03-20,462605.5297351828
2024-03-21,464752.6631793849
2024-03-22,465275.0628077695
2024-03-25,464627.0216103208
2024-03-26,463219.8890229187
2024-03-27,465738.0888759176
2024-03-28,465925.9322848255
2024-04-01,466691.6515606798
2024-04-02,463857.13147340936
2024-04-03,465167.40662364283
2024-04-04,460246.32265496335
2024-04-05,464456.6479703704
2024-04-08,464956.0639580448
2024-04-09,466206.95995938755
2024-04-10,462335.795575916
2024-04-11,468004.835774995
2024-04-12,462310.35062418843
2024-04-15,458278.5549672334
2024-04-16,458201.415508075
2024-04-17,453331.9976388341
2024-04-18,451505.0164166243
2024-04-19,444056.5600667201
2024-04-22,446896.63687247987
2024-04-23,452148.14264562185
2024-04-24,452327.9584359174
2024-04-25,452023.4796444646
2024-04-26,457232.17126793467
2024-04-29,457670.5401294347
2024-04-30,451742.3767543655
2024-05-01,450397.3038090963
2024-05-02,453696.3148314371
2024-05-03,457767.2277116296
2024-05-06,461577.7843586796
2024-05-07,461486.2417879624
2024-05-08,461550.29866013327
2024-05-09,463294.3580747167
2024-05-10,464259.7513931356
2024-05-13,463995.4477451166
2024-05-14,466118.6167906271
2024-05-15,472722.49458737846
2024-05-16,471494.64354696544
2024-05-17,472184.1903876873
2024-05-20,474367.34746519546
2024-05-21,474971.86548385647
2024-05-22,473435.7837152692
2024-05-23,470446.5986861945
2024-05-24,474383.4614169919
2024-05-28,476217.0383184595
2024-05-29,472638.14224068617
2024-05-30,469272.99294659495
2024-05-31,470129.3302264145
2024-06-03,472130.5338491861
2024-06-04,472474.27680348535
2024-06-05,483559.1702804432
2024-06-06,482954.4198916556
2024-06-07,480106.9074086874
2024-06-10,482334.06054681266
2024-06-11,484208.38998558064
2024-06-12,490362.7764194227
2024-06-13,493017.8743702058
2024-06-14,494986.7505551896
2024-06-17,499692.9843098791
2024-06-18,501464.047456916
2024-06-20,498029.13481749233
2024-06-21,495555.0849267433
2024-06-24,490174.6019490693
2024-06-25,496609.28366564796
2024-06-26,496483.180874848
2024-06-27,497330.1240601629
2024-06-28,495366.89049996523
2024-07-01,496442.95871026
2024-07-02,500380.3485397791
2024-07-03,505743.10650687956
2024-07-05,509805.4826041068
2024-07-08,511305.65756064036
2024-07-09,511964.97837398225
2024-07-10,518294.92139852
2024-07-11,510021.3745569955
2024-07-12,513277.2537783951
2024-07-15,514369.42266146216
2024-07-16,517004.66253017675
2024-07-17,502456.59210145636
2024-07-18,500432.4065443843
2024-07-19,494560.8166180337
2024-07-22,500860.1054976992
2024-07-23,499616.96531703864
2024-07-24,485275.3423766342
2024-07-25,481665.7297449789
2024-07-26,487295.6050056842
2024-07-29,487092.0753701808
2024-07-30,482017.40445658495
2024-07-31,495644.7338274675
2024-08-01,489194.08221266774
2024-08-02,482479.4141074407
2024-08-05,470581.0581698402
2024-08-06,472841.0535938057
2024-08-07,468656.58817528863
2024-08-08,479673.4279197609
2024-08-09,481889.59404571797
2024-08-12,483297.9540885775
2024-08-13,489429.82962688897
2024-08-14,489487.5154521144
2024-08-15,495333.5246155135
2024-08-16,497184.7413128386
2024-08-19,500972.32335676474
2024-08-20,500365.5661364177
2024-08-21,501992.9472568688
2024-08-22,497382.87770895497
2024-08-23,502114.2603878596
2024-08-26,500031.12941133976
2024-08-27,500749.91567233915
2024-08-28,497681.51084887364
2024-08-29,497173.36415176105
2024-08-30,500329.3096773093
2024-09-03,489667.14498627896
2024-09-04,489434.05546944996
2024-09-05,489792.2124892367
2024-09-06,480424.0125652334
2024-09-09,485230.5110504768
2024-09-10,488250.5947407596
2024-09-11,492752.7951705695
2024-09-12,496039.1522726698
2024-09-13,498974.77492265624
2024-09-16,499738.3109334663
2024-09-17,499355.73456216214
2024-09-18,496892.2295577052
2024-09-19,504394.4923155839
2024-09-20,503131.1469228254
2024-09-23,504095.4010009
2024-09-24,506354.8347348568
2024-09-25,505064.17445816216
2024-09-26,509413.2857477976
2024-09-27,507602.8606436164
2024-09-30,507871.8706332373
2024-10-01,503918.99355388735
2024-10-02,502641.53740113345
2024-10-03,500549.8704919609
2024-10-04,505273.2686328933
2024-10-07,499557.3969882807
2024-10-08,505406.5214052198
2024-10-09,507124.21179620025
2024-10-10,506474.7438920025
2024-10-11,508629.9377163218
2024-10-14,511937.442167471
2024-10-15,509320.4242378048
2024-10-16,510732.0613621928
2024-10-17,510112.7520203584
2024-10-18,512423.57319823845
2024-10-21,510249.7134857925
2024-10-22,510391.1059101182
2024-10-23,503834.3646395486
2024-10-24,507146.7490785853
2024-10-25,508395.29338738724
2024-10-28,509921.17796813697
2024-10-29,512752.72076385067
2024-10-30,510964.45531379856
2024-10-31,500971.3519196486
2024-11-01,503200.2200079395
2024-11-04,502194.27031225944
2024-11-05,509297.42891691497
2024-11-06,521077.06654737715
2024-11-07,528169.5736899893
2024-11-08,528669.2681086484
2024-11-11,526806.0663396567
2024-11-12,524469.0065864329
2024-11-13,522618.7451777301
2024-11-14,520747.2816139062
2024-11-15,508880.53893935523
2024-11-18,511573.0370982886
2024-11-19,514101.75553543214
2024-11-20,514134.0690095488
2024-11-21,516867.6697450377
2024-11-22,518186.79985337646
2024-11-25,518466.65612559253
2024-11-26,519025.4659728872
2024-11-27,518145.69762669527
2024-11-29,521047.16218628275
2024-12-02,523068.72538783663
2024-12-03,523454.136729503
2024-12-04,528289.0176131023
2024-12-05,526960.7529272465
2024-12-06,530555.5849899242
2024-12-09,526727.4871225551
2024-12-10,526074.8269036559
2024-12-11,532784.0679578448
2024-12-12,528842.4743497536
2024-12-13,529312.315276428
2024-12-16,534039.8043594313
2024-12-17,532027.1007619728
2024-12-18,514650.01332798775
2024-12-19,512154.5991747157
2024-12-20,517108.1143020154
2024-12-23,521080.6389467496
2024-12-24,528513.2431989784
2024-12-26,528458.4411680654
2024-12-27,522097.1930100147
2024-12-30,515883.83405493526
2024-12-31,513427.7171800777
2025-01-02,513046.8531884502
2025-01-03,521068.40877455013
2025-01-06,525327.7926184835
2025-01-07,518112.91787409864
2025-01-08,518583.9835258424
2025-01-09,518583.9835258424
2025-01-10,511478.288909654
2025-01-13,510577.2902815181
2025-01-14,510620.05939039896
2025-01-15,522432.68917266605
2025-01-16,520577.76710230054
2025-01-17,527105.769332771
2025-01-21,530804.9392244838
2025-01-22,535065.8581649896
2025-01-23,536401.9706621422
2025-01-24,534703.6318385871
2025-01-27,525089.913495705
2025-01-28,529926.7803259429
2025-01-29,528805.0854488479
2025-01-30,531518.9366032572
2025-01-31,530104.8681918049
2025-02-03,527696.6074181446
2025-02-04,530579.5713266365
2025-02-05,532249.1187518938
2025-02-06,533867.6088820762
2025-02-07,528518.9398193654
2025-02-10,531731.9483690404
2025-02-11,530516.8589561717
2025-02-12,529761.2678068152
2025-02-13,536367.1928369013
2025-02-14,536827.2295831281
2025-02-18,538328.7640666667
2025-02-19,539222.1094136041
2025-02-20,536574.6999381087
2025-02-21,527589.1321201725
2025-02-24,523513.08687250945
2025-02-25,519379.7934483015
2025-02-26,519909.4462084203
2025-02-27,511277.0364193928
2025-02-28,517307.02223165706
2025-03-03,510608.09785117407
2025-03-04,507389.4429719369
2025-03-05,512283.876853227
2025-03-06,502372.46879737213
2025-03-07,504971.6727340544
2025-03-10,492872.3413552464
2025-03-11,491126.8055611474
2025-03-12,492488.7213934239
2025-03-13,489402.2060051368
2025-03-14,495000.50630889036
2025-03-17,496918.0103058215
2025-03-18,494578.39777868905
2025-03-19,498045.93066410435
2025-03-20,497337.0769470212
2025-03-21,496888.6400630296
2025-03-24,500855.3613314032
2025-03-25,502360.18316849
2025-03-26,499296.12395310344
2025-03-27,499082.22335853585
2025-03-28,494679.3437847732
2025-03-31,496240.5499296902
2025-04-01,496673.4036768122
2025-04-02,497644.33505460934
2025-04-03,490344.70312908094
2025-04-04,480844.39711668616
2025-04-07,476941.4300194454
2025-04-08,474386.58725250943
2025-04-09,489270.88752127177
2025-04-10,484696.33920183
2025-04-11,488963.07676483423
2025-04-14,489881.95022757596
2025-04-15,490256.2894107726
2025-04-16,491316.83286081767
2025-04-17,491145.61804212513
2025-04-21,490607.6740199904
2025-04-22,492649.3267463469
2025-04-23,492351.2823833867
2025-04-24,496404.9985740362
2025-04-25,496278.68065025506
2025-04-28,498293.68065889785
2025-04-29,498461.9140977168
2025-04-30,496885.6808687872
2025-05-01,495312.86472831183
2025-05-02,497151.2786450418
2025-05-05,498831.7290607768
2025-05-06,501123.5820802929
2025-05-07,500225.1455506
2025-05-08,498635.8636623535
2025-05-09,499712.8497218952
2025-05-12,499593.5225919177
2025-05-13,503203.59932654834
2025-05-14,501429.66251565603
2025-05-15,504246.25110537617
2025-05-16,504319.3823438424
2025-05-19,505809.4906207817
2025-05-20,506563.0504467299
2025-05-21,501700.63498329255
2025-05-22,501459.80191743653
2025-05-23,500597.28250939434
2025-05-26,500597.28250939434
2025-05-27,508390.12463914376
2025-05-28,506049.8962515822
2025-05-29,508020.39942223293
2025-05-30,506963.18945790967
2025-06-02,511863.7793427452
2025-06-03,515340.8993639833
2025-06-04,517565.57946892595
2025-06-05,515051.4187301167
2025-06-06,518121.5076260441
2025-06-09,519643.0883175554
2025-06-10,523645.8576392258
2025-06-11,522456.8677905987
2025-06-12,524905.1705901475
2025-06-13,518019.19367253245
2025-06-16,524839.7282124057
2025-06-17,520394.1283364518
2025-06-18,520167.0383409369
2025-06-20,517744.0746541304
2025-06-23,524160.1669551282
2025-06-24,531876.9621086161
2025-06-25,534013.165603729
2025-06-26,539180.8159903595
2025-06-27,540378.7717939895
2025-06-30,544242.8479701176
2025-07-01,541476.9077567873
2025-07-02,545821.9187869513
2025-07-03,549220.2263154896
2025-07-07,544342.464236858
2025-07-08,545718.0441274091
2025-07-09,549671.2021205516
2025-07-10,550402.2802507142
2025-07-11,549088.814167975
2025-07-14,549280.4618339115
2025-07-15,549542.7717367692
2025-07-16,550432.2448027501
2025-07-17,554416.9842686872
2025-07-18,553548.792933009
2025-07-21,556702.7061142822
2025-07-22,554953.7240186306
2025-07-23,558269.133050683
2025-07-24,558687.286395811
2025-07-25,559304.4004932409
2025-07-28,560018.5463743745
2025-07-29,560014.9047471778
2025-07-30,559196.300448611
2025-07-31,555720.0071453938
2025-08-01,547348.3604639078
2025-08-04,558985.968844032
2025-08-05,555912.2841792203
2025-08-06,561379.9583754943
2025-08-07,563573.9482943828
2025-08-08,567941.4450254865
2025-08-11,565631.3194550778
2025-08-12,573272.1600649199
2025-08-13,574653.717197818
2025-08-14,573993.6671300227
2025-08-15,570550.0684186436
2025-08-18,570775.8927637427
2025-08-19,564232.4123249513
2025-08-20,562098.5717464824
2025-08-21,559896.0088723254
2025-08-22,568847.3670977133
2025-08-25,567245.5185054617
2025-08-26,569722.1671260581
2025-08-27,570732.8064577847
2025-08-28,572696.0812539028
2025-08-29,568009.8051542911
2025-09-02,565385.8025665234
2025-09-03,568646.7315614278
2025-09-04,571849.767261291
2025-09-05,573693.4683703259
2025-09-08,576907.5332799344
2025-09-09,577534.1992359478
2025-09-10,581083.865077432
2025-09-11,583912.762512729
2025-09-12,584341.1318733777
2025-09-15,588698.9885411832
2025-09-16,588020.3674967275
2025-09-17,585610.4442173644
2025-09-18,591416.1864723356
2025-09-19,594135.8829145847
2025-09-22,599500.7103387642
2025-09-23,596500.3812115114
2025-09-24,593326.3615266796
2025-09-25,591207.4687586417
2025-09-26,594249.7991052017
2025-09-29,597312.8576259492
2025-09-30,600229.118057708
2025-10-01,603894.2431777843
2025-10-02,606130.8117939295
2025-10-03,604807.309514807
2025-10-06,609413.2075504677
2025-10-07,606237.7484872239
2025-10-08,613929.342171214
2025-10-09,612188.9260880793
2025-10-10,592836.1530585212
2025-10-13,608949.3341054224
2025-10-14,604889.7506434754
2025-10-15,610173.7289917468
2025-10-16,609282.5015475407
2025-10-17,611590.302165952
2025-10-20,619517.965509971
2025-10-21,616178.1731213953
2025-10-22,610890.2825808354
2025-10-23,616027.1413941937
2025-10-24,622721.6595450193
2025-10-27,631627.9426963264
2025-10-28,635808.8443139648
2025-10-29,638139.3977364821
2025-10-30,630133.4730385228
2025-10-31,631462.6628314619
2025-11-03,633467.0719098133
2025-11-04,620326.9622506221
2025-11-05,624553.6973645717
2025-11-06,613313.2058958658
2025-11-07,611902.9755054489
2025-11-10,627984.3014932235
2025-11-11,625900.5435424548
2025-11-12,627466.1074238458
2025-11-13,613990.7933352246
2025-11-14,613305.7306863056
