,NTSX,Platinum Proxy-Aware,F-TAA Stitched,SPY
2021-08-18,362295.70828628493,452713.7168528288,215083.60035774286,381293.5078351643
2021-08-19,361924.75523999933,454480.1814361916,213946.8880359036,381883.92304781586
2021-08-20,362670.2618474442,460978.47365599306,214368.49038338044,384922.48923378164
2021-08-23,365823.21271941887,468685.16312382644,217190.18294217333,388308.5174752092
2021-08-24,366617.82634916797,470001.2810905376,218316.041496982,388924.8597038114
2021-08-25,367219.01231876155,470003.9172479006,218996.4530567696,389741.0101325582
2021-08-26,366109.05359466403,466811.39244209835,217568.32421508792,387440.41291025246
2021-08-27,370673.8063543086,472898.7243560661,219832.90311662716,390904.32230384066
2021-08-30,370696.2095579668,478174.1696603815,220867.4826429582,392623.41359696805
2021-08-31,368474.8919095431,477793.50325775985,220618.68031447855,392041.70745917247
2021-09-01,368011.32561956363,478811.1282174685,220788.70268996106,392250.12462986435
2021-09-02,370097.72397452843,477983.2211774729,221505.43237270362,393456.98217542685
2021-09-03,368437.18651767203,480023.17225908564,221655.85655417695,393361.38256062823
2021-09-07,365662.58975033433,479691.6454915781,221013.2267020604,391955.01712784724
2021-09-08,366049.84512785333,477690.20650971896,220511.8881127589,391477.5195753976
2021-09-09,366474.4058400352,475862.57666782493,219765.97905287804,389801.97365655017
2021-09-10,363971.54793135426,470389.2656870316,218394.90843171754,386728.370962543
2021-09-13,366162.4612319562,470337.13309427194,218962.51398122357,387718.20236686635
2021-09-14,366153.059887564,468495.8759839269,217842.28473362347,385625.82210663514
2021-09-15,369352.51740998967,473026.00859342696,219800.3946657942,388846.77834303345
2021-09-16,367659.6753335727,472307.2158785289,219363.28760300617,388230.3360101226
2021-09-17,364594.4370044916,465827.57848238543,217039.55145944245,384448.6955407535
2021-09-20,362051.8734178988,452639.683460582,213062.56334513734,378038.3159251941
2021-09-21,360436.842468473,453209.1355584477,213187.5680298068,377681.1437517894
2021-09-22,364763.8612321562,458820.82957424346,215370.90614877708,381365.38272880344
2021-09-23,366102.85270793724,464512.2440524142,217844.78346754838,385999.01096943015
2021-09-24,365726.29886073706,465439.2340036693,218040.46285074248,386634.7734339182
2021-09-27,366838.25787087553,461802.6763379224,217715.4146181243,385528.6208228975
2021-09-28,360344.42925338325,453471.1918833728,213261.6557848606,377759.52542549337
2021-09-29,361321.969041573,452483.5527291463,213289.44453322882,378395.28788998135
2021-09-30,358626.7836300591,451610.55383741483,211437.60231254558,373770.46882851934
2021-10-01,362499.33740524895,454981.6922851589,213643.24108068398,378212.4974223141
2021-10-04,361549.6015930278,447464.955184407,211331.77918196097,373335.01508571935
2021-10-05,363318.0544817909,452114.7445691393,213553.82055067702,377219.5627844214
2021-10-06,363750.6163381364,453283.608165035,213908.4791192841,378787.2963628101
2021-10-07,364846.9731171558,454768.104209915,216119.37594509945,382062.1087172834
2021-10-08,364073.2624765342,453772.4577807207,215514.77042970105,381365.38272880344
2021-10-11,364028.65609782207,451693.97984245786,214483.43503441333,378604.40579083405
2021-10-12,364261.5894072852,450745.5260593212,214095.10131748026,377672.4346769334
2021-10-13,365090.6079569379,453041.0385855149,215238.8389456399,379031.150458778
2021-10-14,369605.3535655599,457161.0378892168,218709.87605815096,385406.6937749135
2021-10-15,371625.8424954768,457351.840397279,220117.5596579525,388341.9523143115
2021-10-18,372705.3968717527,459217.3194085902,220975.62494835738,389491.65029961226
2021-10-19,372331.1433534996,461300.47386711056,222318.5207636364,392496.48133354954
2021-10-20,372937.33003819553,461558.82096517755,223030.21854454873,394038.08768737025
2021-10-21,373318.2845146856,462543.0580257889,223046.1716235085,395065.75852037827
2021-10-22,374401.43940583506,460534.73096193996,222507.93621411326,394656.43200214626
2021-10-25,376196.29607033805,462390.9658760576,224169.29836457485,396772.93740077165
2021-10-26,376794.4816108704,462021.5289792648,224343.52687536893,397130.0094698676
2021-10-27,376242.00260637276,462188.8106714455,223149.2240221675,395370.67624464695
2021-10-28,377562.39142197336,466518.3788758726,225227.84220595943,399185.55134450103
2021-10-29,380344.6892905686,468192.97371773765,225353.49364895895,399995.495306109
2021-11-01,380329.2870880536,469619.7823288221,226109.1097742032,400683.61232404166
2021-11-02,381558.46286018897,472181.31041595247,226648.97936131037,402303.60035156633
2021-11-03,380547.018223606,476897.0719183961,227999.18955793642,404759.7596695757
2021-11-04,382718.42873530916,485994.6464977082,229107.51592079384,406667.24727165705
2021-11-05,385318.6005598801,487858.94088918023,230052.33964550833,408078.1173983291
2021-11-08,386302.24122049456,488915.7327831708,230308.69353843093,408426.5804968777
2021-11-09,386657.39200705703,486105.84527096525,229469.96179855915,407076.6738941978
2021-11-10,384271.05076025875,477756.29857717943,227000.9059744212,403801.661331107
2021-11-11,384742.21813719365,480828.5883736777,227560.13795788144,403932.29745394696
2021-11-12,384546.99021960143,488142.5840753947,229049.69838214124,406980.6738621644
2021-11-15,383923.10100344353,487827.0202963968,229202.63263793805,407120.2192684778
2021-11-16,386201.6268326371,492860.27154911973,230020.60771195547,408731.4982211465
2021-11-17,384287.6531343983,492881.8467439654,229254.1472688613,407738.5635832537
2021-11-18,385141.8752881662,499132.26655955735,230391.75618676678,409123.40658966644
2021-11-19,385452.71973892266,501904.2875902147,229851.39011260704,408391.7441974537
2021-11-22,384920.2435948341,494199.66054493515,229034.0552783449,407242.04621215304
2021-11-23,385012.0567241116,491213.88716488774,229350.7777398961,407782.1089575337
2021-11-24,387515.41470430273,493646.5357385436,229828.54578870384,408870.8434188424
2021-11-26,379656.1908352895,482024.1798916926,224249.85662729628,399751.641210141
2021-11-29,380458.8056092021,497933.82059617783,227156.21815699802,404655.2507713037
2021-11-30,374978.42191433377,489408.42347334366,223047.03517574034,396781.6464756276
2021-12-01,372039.3016201317,480906.2454535796,220189.59621795936,392374.5542855656
2021-12-02,377276.8505896343,483429.9510692523,223102.51375193562,398384.21635344037
2021-12-03,376175.19305260654,476230.93171120825,220735.9789585547,394917.80435213493
2021-12-06,378513.227391517,479182.6715246735,222932.51187188257,399594.877862733
2021-12-07,382956.1627312706,495941.32163799455,227902.61766552072,407860.39052692906
2021-12-08,381810.4989013429,496761.26560690807,228626.03626245225,408940.41591338173
2021-12-09,380135.2593420859,489958.49243590934,226560.4714320319,406179.4389754124
2021-12-10,381954.3194676839,494119.1561440751,228374.19049872292,410003.0231501225
2021-12-13,381173.90786882525,488356.48929157254,226007.47817562096,406371.03862224444
2021-12-14,379306.3408067354,486013.8946839167,224242.84254561784,403575.32548915973
2021-12-15,380799.65435057215,493546.37251304556,227779.19480994248,409881.19620644714
2021-12-16,378603.2402633577,484824.47905072075,225181.1182125529,406266.52972397243
2021-12-17,377700.8112160039,482838.11769744905,223234.56922118674,401942.7243187402
2021-12-20,373529.41470630304,479813.2777641697,220938.17003491783,397668.7708592353
2021-12-21,378731.25856997556,486359.011101043,225222.66390762222,404730.92962867307
2021-12-22,381978.02285726863,488668.8648618953,227473.55808658781,408777.64630745235
2021-12-23,382622.81506255403,489984.6429753753,228745.30703592548,411321.19668694783
2021-12-27,386832.2170070321,492907.42393654794,232300.6485479891,417142.2622372512
2021-12-28,386129.41650656046,490026.7602959453,231796.58596705188,416801.40706616297
2021-12-29,384867.6360719583,489704.9594558666,231981.28124523777,417334.4625099354
2021-12-30,384426.47298563697,489879.6238359962,231425.80047814344,416180.76035228715
2021-12-31,383379.42325752584,490376.90621255845,230712.2733339367,415131.8674058369
2022-01-03,382498.89734232,494446.84599592985,232339.5280529072,417535.57206609286
2022-01-04,383224.801146564,492217.33997125074,231988.3549386756,417395.62624254473
2022-01-05,377881.0369882894,477833.0963940734,227227.6906073969,409380.77476730756
2022-01-06,379019.6998170739,477609.2007491104,227404.89747383812,408996.2741176306
2022-01-07,376766.9776778079,470658.40811769164,226409.46173328618,407379.18911505793
2022-01-10,376284.70871334604,471031.8851664815,225517.50971707827,406872.2608958535
2022-01-11,379647.58960531355,477905.9628635677,228208.04733927263,410578.22250785324
2022-01-12,379256.03361280664,480346.3951376526,229014.11017786586,411688.2791869128
2022-01-13,377285.05176240206,473412.1635396481,226823.14180307207,406015.7684307048
2022-01-14,377075.3217710133,476795.0320149315,227640.62519185734,406181.84147882095
2022-01-18,372199.1244747999,467814.3451988706,224919.96839406795,398988.4459606911
2022-01-19,370306.05376568856,461140.397964754,223671.25617706656,394845.529041261
2022-01-20,368208.6538374988,453153.96012799523,221415.2387883027,390475.37534110545
2022-01-21,364727.65605481586,442876.22591952456,217904.390407857,382810.08811181254
2022-01-24,365816.21171827574,445041.78448631073,217507.1968082555,384435.7820849325
2022-01-25,363811.825090988,434232.0131862855,218517.3512738824,379742.2914677094
2022-01-26,362929.5989326474,435266.84708456695,218133.01430697038,378789.59876190993
2022-01-27,364527.72746502754,428644.1557023488,217923.46072503805,376919.04964973504
2022-01-28,369404.32481844904,435006.2326064967,219099.8515833081,386280.003763922
2022-01-31,372217.7271349803,445643.46601803874,220905.50942300772,393237.3533221617
2022-02-01,374236.1157645543,446687.0062451338,222467.47176823267,395894.4219877112
2022-02-02,376788.8808099558,448793.54256958334,223917.13674769035,399740.2293189503
2022-02-03,371390.40882846253,440974.3853374424,221197.4912389336,390344.33880103065
2022-02-04,372069.00586783915,443664.1433525184,222416.909844469,392179.7513008555
2022-02-07,370628.79991838837,443238.7445350931,222073.19539679377,390921.13982770045
2022-02-08,372532.3721292145,448020.4961526667,223012.8693850399,394137.5913702078
2022-02-09,375523.399846178,456074.98741216457,225570.0592019358,399906.2022627578
2022-02-10,370695.1094006444,450413.76656665764,223358.3751659552,392721.61592379265
2022-02-11,368694.12325962615,443620.15242353623,222737.12777160204,384977.64670786966
2022-02-14,368230.3569410426,443882.9660457109,221794.13787087184,383719.1353390233
2022-02-15,369701.3672955233,449985.85498549417,221423.26463309297,389907.2833892916
2022-02-16,370746.51675189554,450476.1949753265,221735.4821669626,390344.33880103065
2022-02-17,366049.5450849472,439946.2059291276,220989.3996031152,382005.9502001085
2022-02-18,366439.50084862136,437989.57290212205,220886.39744291976,379532.47283669584
2022-02-22,365491.06522232684,435289.59802368964,220746.264337222,375459.52882903995
2022-02-23,361030.7273940174,430498.7017236554,220427.56080461995,368799.2888589911
2022-02-24,365685.6930541068,436031.72725577455,221118.5857075744,374349.3720456716
2022-02-25,367363.3329566128,438910.7682691605,222983.80671994807,382609.07865996374
2022-02-28,370561.3902788099,439016.2760162868,223124.73589903908,381630.1586252876
2022-03-01,370616.2981306327,440725.0591583275,224515.16921511714,375817.8021498401
2022-03-02,374769.99210887164,439703.8905959608,227953.59175893135,382731.40612518246
2022-03-03,377318.45653928514,440199.88511402515,228229.4647784694,380826.0207135835
2022-03-04,378785.466321684,441890.7385184236,229673.7950902789,377731.896636295
2022-03-07,373678.7360592565,443002.8109697863,230951.01823144764,366596.6937548926
2022-03-08,373918.870398467,446463.3730007522,232393.97710658694,363817.3977284331
2022-03-09,371230.4859594922,443378.56286860415,228743.9020158504,373571.46146284434
2022-03-10,369305.1106308202,443502.5014995998,229842.89348351746,371884.70386142365
2022-03-11,369191.59439799894,442064.9995113017,229825.8590699284,367156.1767361591
2022-03-14,364621.54088034586,439586.80577584583,227783.033777682,364472.8807417329
2022-03-15,366514.5115751553,437877.0266368673,225956.30225568096,372487.7322169701
2022-03-16,371158.97573352995,439575.3580212579,226718.03227252304,380747.3387269535
2022-03-17,375825.8430955627,440572.2602546898,229176.5733635596,385510.90236025944
2022-03-18,379446.5608582027,439848.63344224374,229950.50257486093,389733.3021007891
2022-03-21,380451.3045365488,440736.3180760914,231907.9252693232,389619.3833975002
2022-03-22,381611.470440273,440538.1235732422,233278.0279306482,394178.4339281531
2022-03-23,381962.12058324344,441971.6085492734,233330.248318064,389102.0443301921
2022-03-24,384981.4523476857,444116.7256839405,234663.57866343734,394967.45608924504
2022-03-25,386465.26453282824,443050.5965435751,236390.32552953783,396896.36601338594
2022-03-28,384827.53033683816,440712.6423469706,234813.82893274768,399719.5077270516
2022-03-29,386715.7003451493,445085.11251093773,236088.41310441348,404664.3602633945
2022-03-30,387016.54336570133,443456.861588361,236162.22456064008,402165.5565098834
2022-03-31,382329.37310035335,439857.72016521264,233704.40514797703,395975.8067906759
2022-04-01,383551.64788564766,437913.30016862915,234751.37096503377,397097.9760910869
2022-04-04,385230.98803128855,446786.68004268705,236325.57835856575,400499.72070897877
2022-04-05,381164.40651013097,435493.1084710944,234324.70612098483,395440.94946934714
2022-04-06,378107.56938242173,422857.58118158655,233167.912778608,391486.8292761057
2022-04-07,378455.719167841,423695.0580556428,234125.32327777953,393459.38467883534
2022-04-08,378583.23740294867,419159.6725131375,234982.49127439933,392407.38849881577
2022-04-11,374629.271985894,411802.6389349116,233428.1369679685,385700.19960799156
2022-04-12,375722.62833585206,411540.382143503,234309.15130550953,384271.2106014467
2022-04-13,380231.6731292575,415544.1532489264,237331.88739928853,388672.49674160476
2022-04-14,378260.991321759,411287.56903811864,236279.43770417038,383832.753729386
2022-04-18,380394.396398685,412647.7537166808,236976.86591479904,383990.51811988093
2022-04-19,380930.27302904316,415999.8245227932,236831.599906597,390189.27722687036
2022-04-20,381900.4117588815,415106.1400732632,236942.45304040264,389899.87567044864
2022-04-21,379052.70453674876,411633.44816872483,235457.27283768164,384069.50041943707
2022-04-22,370225.9423097503,406793.76595743664,232686.4193111666,373531.0193221337
2022-04-25,370480.87876566354,408300.24359603465,229996.51374953447,375696.57583201694
2022-04-26,367571.46271916886,400910.5391638703,229579.76708708922,364816.03831192106
2022-04-27,368118.04087984585,401077.98869015306,230791.47222575167,365841.80716306396
2022-04-28,374781.6937822109,407949.30344875634,233216.73107819573,375082.8363154407
2022-04-29,364023.1553112095,400015.5151218787,230594.94651791433,361221.39269118424
2022-05-02,365917.42619194544,402476.91525681695,231324.24709592827,363395.6582759236
2022-05-03,368172.8487173666,402404.0233880933,231557.85189556118,365061.4940768281
2022-05-04,376048.57494621736,404197.99081120535,234024.50439521146,376178.67818266636
2022-05-05,367797.7950846972,402702.7724317804,232477.48907388822,362808.24619253265
2022-05-06,365323.7412950052,402679.1016999789,233236.76518517156,360642.68968264933
2022-05-09,355756.17313275806,400488.84237029875,228101.45375256386,349095.95798822376
2022-05-10,355973.104153894,399933.16178954,226611.75485200202,349902.49840333627
2022-05-11,356691.0068139744,400043.5083852546,227950.29635103923,344343.9063504171
2022-05-12,357343.5001205172,398568.49652623606,227017.52191763566,343984.4317779126
2022-05-13,360572.8619192545,398598.7150167998,229982.78039797794,352208.3010496938
2022-05-16,361486.79261134344,399265.84595237754,231371.57466812016,350779.31204314897
2022-05-17,365626.484587296,399186.9902214018,232145.1406458499,357994.93071780796
2022-05-18,357709.7524946067,398201.10692804505,229547.15898563544,343563.5932641813
2022-05-19,354001.52221767715,399547.0066907262,229931.47646997336,341459.4006955247
2022-05-20,356693.30714292143,399548.3466838521,230269.281149168,341608.45601116365
2022-05-23,358948.32961113437,400346.56313355226,231757.37577061585,347999.9159123807
2022-05-24,358238.1280523115,400711.9761694775,231583.23028064836,345343.4478726834
2022-05-25,361861.946258315,400430.2836105095,232466.63114863622,348394.5270972353
2022-05-26,365296.9374620571,400867.9330074691,233309.28015626714,355355.8808278226
2022-05-27,370387.56542185537,401581.8416971975,234607.36014019154,364079.4708085826
2022-05-31,366252.874161005,400496.9436062284,233956.1431572483,362036.8423897702
2022-06-01,367791.99425517855,400185.04080977937,235006.5945028067,359108.390943363
2022-06-02,370053.71768162854,403754.61266649485,236537.76180590614,365947.0167914968
2022-06-03,368788.23671785067,400827.6740515326,236817.40073835745,359941.35889596964
2022-06-06,371620.2416945623,400361.6385240154,237633.66544782842,361037.3008675039
2022-06-07,374768.8919515491,401594.8427968306,238833.52072082096,364500.4094266226
2022-06-08,371087.46550756757,400263.53716294427,238697.99395595456,360537.4800542165
2022-06-09,368193.8517207961,398168.2307511365,237029.49730101725,351962.8452847868
2022-06-10,362402.02348935895,396839.5488649484,235086.01906220085,341757.5113268026
2022-06-13,352412.7950296892,390562.41795592644,232074.37203665718,328781.5904172148
2022-06-14,349961.2444579575,389955.46963695233,231281.35308270698,327790.85807411326
2022-06-15,350402.1075013727,392740.86901096656,230963.98637453714,332463.9274123637
2022-06-16,344620.28070014017,390244.2563508976,228452.45356565565,321460.5619055056
2022-06-17,343904.37832610065,390113.404788031,226405.5924357314,322153.6841388727
2022-06-21,347858.7438003635,391589.67160388216,228005.08153317435,330263.43449874775
2022-06-22,346939.31232166203,391525.57849114056,225549.8084794051,329664.7106284749
2022-06-23,347049.1280253076,391007.360483066,223273.8376127576,332896.27792159433
2022-06-24,352907.1657246986,393476.2706104328,225056.83307453038,343480.30647935154
2022-06-27,352240.8704444736,392996.6330197843,226231.1284560071,342168.23930535617
2022-06-28,350219.08132863,391102.1800676008,227023.67446571577,335176.85428216204
2022-06-29,349953.14329949184,390100.80047689215,225939.29960309595,334903.96993667405
2022-06-30,344610.57931284176,388835.647550206,224062.6457244115,332183.0347221805
2022-07-01,348759.1725616763,388841.4031383358,224242.22408797144,335696.29553995264
2022-07-05,346186.90472737607,387233.9575468769,221628.60912018208,336330.35623119294
2022-07-06,343532.12509388843,385913.2766499015,221313.83910355277,337466.23982189444
2022-07-07,349362.95890312316,386401.7333483749,223147.53434165142,342520.5063676351
2022-07-08,349703.1075443789,386419.4443054233,223346.0332024052,342238.8128429824
2022-07-11,350573.9320722864,385441.3537231978,223541.94680109012,338329.23906710796
2022-07-12,346133.9971615941,384874.28239649365,221621.91509450923,335335.31940281775
2022-07-13,347255.2575018228,385229.8345525123,222109.27801667995,333574.28440434934
2022-07-14,346947.21345152357,384072.2718080712,222022.25314955285,332764.24033843266
2022-07-15,351538.97007272043,384275.8189690026,222322.74032915456,339121.66477469524
2022-07-18,349676.1036828267,384168.1439629304,223381.66031173946,336321.54705202824
2022-07-19,354973.96127646253,385013.78059413785,223916.19521170724,345408.6157776403
2022-07-20,356324.2543683747,384489.341693781,224275.81970386225,347610.10973434325
2022-07-21,359665.83221400663,386160.88890525134,222988.11780013528,351149.7980896094
2022-07-22,357233.4843882675,386082.35798649245,222094.13095747228,347891.8032589959
2022-07-25,358563.77461977064,385663.7723931725,223323.35282400186,348314.5437545923
2022-07-26,356822.52562116383,385198.4882482229,223843.6467292417,344193.5496787653
2022-07-27,360366.4323998332,387048.47708855564,224273.87608432662,353130.9624628863
2022-07-28,362451.8306117775,388453.5461932073,224020.1459523879,357560.1777051688
2022-07-29,364757.8603740335,389116.227250661,224626.98629755236,362772.9093715652
2022-08-01,364963.08972183027,389591.9189985113,222766.04763676276,361698.6900350165
2022-08-02,362736.171272492,388899.00090748735,222656.33587711694,359312.4035244725
2022-08-03,368138.24376885896,390700.2742834806,222637.97906799804,364939.1666116093
2022-08-04,364669.8477882338,392922.3748679392,221360.6754891118,364692.509594998
2022-08-05,363512.1822420606,391225.9349410642,221907.12571028472,364076.16736639576
2022-08-08,365257.5318270513,390895.31590866955,222649.7715906805,363653.4268707994
2022-08-09,365239.8292955893,389167.7893017302,222936.26062881268,362209.42221795116
2022-08-10,366730.04239606264,391440.8557572086,222697.34455517284,369817.2495740562
2022-08-11,367511.55415224377,390940.7766047671,223972.25151991413,369817.2495740562
2022-08-12,371942.3877614499,393598.975917958,224010.67215904244,376077.87314381584
2022-08-15,372540.3732733781,392787.69798872515,223175.10702883865,377627.58794664044
2022-08-16,374767.69177992456,392135.20025618596,223444.21199002283,378367.2586835483
2022-08-17,373899.26759526617,387260.0441267629,223030.52938366085,375681.5601857135
2022-08-18,377175.2360587564,387828.9506949502,224504.62114461724,376773.49798490026
2022-08-19,372679.19312461687,385385.6113882303,224420.6226574087,371710.42225999496
2022-08-22,368510.4970010712,382599.8813411156,224003.3107621504,363970.45721641957
2022-08-23,367891.6085000155,383473.9493467988,225651.34935439532,363089.93971718533
2022-08-24,367962.91869737377,383856.37622463616,225852.71909055088,364252.25084538094
2022-08-25,372266.9341715866,386121.5583902673,225982.17133066972,369394.6091827685
2022-08-26,366233.4713864083,381489.9746797379,225165.04055698548,356890.8802972698
2022-08-29,364932.9854169147,380520.67105508444,225820.98308174254,354531.0213242199
2022-08-30,362391.9220448524,378907.2666523742,223640.11579180474,350639.0659066748
2022-08-31,359757.44531468005,377491.1590820475,222409.3555205645,347970.98576716945
2022-09-01,358100.10831548914,376666.20986534364,221725.3245724463,349062.9235663562
2022-09-02,356755.21599588747,377184.25005125604,221988.99235469793,345382.28834445495
2022-09-06,353750.18627663754,376533.7152217242,222305.56210053165,344079.13045393303
2022-09-07,355452.6297260508,377859.0144977527,221887.11046364033,350260.47141121054
2022-09-08,356878.43361600715,377422.0580592996,222433.30150940147,352549.8569509429
2022-09-09,360153.30192217487,378338.0832815908,223657.2505915922,358026.86399228
2022-09-12,361673.91937047004,379034.6758335468,223925.27129718033,361874.77351400163
2022-09-13,355390.62085878284,376619.5569955957,222133.60873911285,346139.5774396922
2022-09-14,355756.7732185702,376429.2716922182,222362.55403905566,347460.3536885435
2022-09-15,353408.4374065492,374436.30912112043,220775.69360821438,343515.5431960103
2022-09-16,349442.270244645,374858.9343054504,219973.3908015981,340894.9124988238
2022-09-19,353220.1104757981,375038.50537447847,220269.17647966818,343538.46708270017
2022-09-20,350026.553797193,374407.8105030312,220078.5955810598,339595.258259106
2022-09-21,348192.4915262883,374475.6079767525,219748.67819503704,333671.28547946963
2022-09-22,343985.5899393613,374233.16817956656,219714.9651035191,330868.5650447767
2022-09-23,342596.79134116176,372378.5189984134,218208.05151297883,325324.8885338523
2022-09-26,341288.50425610866,371250.9518451488,218156.44661950687,322106.6351137886
2022-09-27,338501.9057725255,371426.6583696047,218893.17437898825,321284.37832221173
2022-09-28,342038.51150714554,373763.8245683687,218627.99847839918,327606.0655202722
2022-09-29,338844.45475703024,373247.12901194027,218324.32982057828,320762.73476962995
2022-09-30,334626.1515396702,372829.8234571406,218077.11451509848,315802.5662740576
2022-10-03,339040.2827604348,375534.3717060559,218727.15920567862,324140.25414481893
2022-10-04,342895.93411857897,377526.29018793534,219060.09896846587,334184.21995719546
2022-10-05,344389.24766241567,377035.3621608674,219755.0508065979,333406.10916575073
2022-10-06,344839.91210743133,376803.10699195956,219977.53854843954,329966.7253277916
2022-10-07,339719.5798999257,375072.4973445487,220407.66392452494,320762.73476962995
2022-10-10,337868.8152405794,373527.8909798915,220823.5121640113,318313.5827532289
2022-10-11,337999.53393335245,373071.5433086477,220603.13062026363,316297.68218483665
2022-10-12,337474.95891912543,373566.6293380563,220176.83265274606,315254.39507967304
2022-10-13,341164.48652157263,373415.2797401612,221174.91388274162,323574.26438348764
2022-10-14,338106.94929374906,371702.91160407197,220931.0145415873,316200.3807967903
2022-10-17,340347.3696738634,372587.42708632944,220676.58713949865,324325.84753312956
2022-10-18,341960.20030864415,372980.07950133487,220674.28972415873,328136.6183563273
2022-10-19,339488.4468478993,371684.61937054695,221570.3812557285,325811.19526546664
2022-10-20,335616.9932300319,371495.9999881589,221778.4767083616,323079.1484727086
2022-10-21,337413.0500661595,373595.3173637307,221734.05539897806,330930.52961185557
2022-10-24,338622.42300648993,373519.1642500005,222268.03982962813,334979.94910696946
2022-10-25,343645.44129810564,374176.64652516285,222136.85451691932,340329.12294610986
2022-10-26,341944.0980060149,374338.4650309529,221653.59329688424,337765.05118333304
2022-10-27,341449.62729670346,373889.5220543815,221848.58897482307,335961.3717493629
2022-10-28,346949.41376616864,373552.7791843461,222510.37468933346,343954.10017237964
2022-10-31,346204.30721593194,372545.76318372536,222876.08987746268,341469.5112307024
2022-11-01,346297.7205740421,372263.55483454687,222582.94811791155,339975.3543192007
2022-11-02,341250.0987641233,370389.10860209214,222112.39159472214,331443.26388096396
2022-11-03,340438.48270302656,369634.44608523423,222257.62481744014,328030.4076848076
2022-11-04,340173.4448026068,371176.87657935795,222861.70923171664,332751.82740415516
2022-11-07,341180.28878129576,371745.9655203216,223073.7851538958,335934.7440032514
2022-11-08,341909.69308611134,372593.26911367,222191.9218888661,337747.33272069495
2022-11-09,337242.52568117244,371279.4718417672,221004.07767991998,330788.9821193684
2022-11-10,347651.7141951299,375756.72360710806,220473.27673268685,348967.2238472488
2022-11-11,348090.9770097124,376646.7404616266,220364.92799858592,352344.7432224378
2022-11-14,346494.1486632589,376125.7736518766,219823.75909978207,349347.4200116522
2022-11-15,349350.25708676345,376919.8926825235,219921.40958532697,352327.0247597997
2022-11-16,348549.64259889163,376299.3211505647,218936.68265012646,349639.2240714825
2022-11-17,348175.58910924266,375993.53667651484,218942.21506840584,348569.4093245162
2022-11-18,348742.3701589327,376067.91665531916,219300.24458174533,350151.95834059094
2022-11-21,348904.79338545416,375584.3734593016,219281.25793836394,348878.8317426759
2022-11-22,352308.6801412602,376543.6963419646,220125.45859787354,353573.7238202207
2022-11-23,352229.36879973835,377251.3028606787,219600.76426550897,355801.74541872635
2022-11-25,352342.3849610494,377148.733079564,219539.3047747996,355722.162493318
2022-11-28,350350.70015012147,376048.7709278838,218101.4530486845,350045.8477733799
2022-11-29,349428.86832817097,376011.5663872558,218850.16705199156,349444.7213996985
2022-11-30,354869.9464023356,378500.9313038266,220533.70983247968,360452.39139183034
2022-12-01,355708.16626777634,379093.9834181821,219999.35049573635,360187.11497380276
2022-12-02,356897.5363476977,378357.20554933377,219455.2535765553,359771.581988432
2022-12-05,352311.9806132277,376462.5612158796,216437.50734243158,353299.5381187197
2022-12-06,350593.43486118515,374989.56585442444,214402.89129273163,348206.83151844225
2022-12-07,351827.41131981876,375213.47230340703,213718.94197589613,347614.51432392554
2022-12-08,353046.6856760517,376894.9664282059,214637.61578204914,350337.65183321026
2022-12-09,349377.9610484299,376476.99431669,213600.24680186124,347720.5247868279
2022-12-12,352946.1713024963,377513.26378368,214178.60387277696,352733.7485660058
2022-12-13,354125.9400094214,378951.54779189127,214463.2308523037,355403.9308959936
2022-12-14,353021.8821291445,377836.4247220165,213985.75715877124,353131.5630887385
2022-12-15,350342.79902025993,375219.4818983351,212552.89611029846,344493.4621875995
2022-12-16,347473.18866597925,374781.920940807,211982.10153751136,340426.3242298475
2022-12-19,344011.69367219514,373907.2847073593,211641.07797114062,337539.61628016393
2022-12-20,342707.6071878278,374009.13162404456,212365.9716935586,338001.49756045797
2022-12-21,346435.84032516653,375336.4045778066,213341.3299564188,343055.4637932726
2022-12-22,344250.7278540832,372825.05161988037,212641.01491731676,338161.3641414354
2022-12-23,343901.87796854955,372887.69231982395,213467.42996511137,340106.49096358404
2022-12-27,340346.36953084293,371720.73753266496,213544.02183865238,338765.29343576013
2022-12-28,333005.819832236,370817.2628077871,212867.51438320457,334555.2065251993
2022-12-29,337145.0117366783,372792.36065458605,213608.4421622384,340577.28152735153
2022-12-30,335052.3124806847,372920.75148973754,213624.3378292413,339680.1467128748
2023-01-03,336984.48878189584,372426.5323423688,212632.88055845216,338250.2567675518
2023-01-04,339085.189182053,373975.7399916371,212526.24643621463,340861.57776403014
2023-01-05,338758.8425144796,372368.5805892156,212240.37154603587,336971.1239111154
2023-01-06,343096.66282278363,375756.93714157643,213487.81059564458,344698.5759161046
2023-01-09,342897.6343617137,377024.9497197961,213809.16275639634,344503.1723055424
2023-01-10,343699.34900690796,377933.08295865776,214266.4194747014,346919.0896914585
2023-01-11,346146.29892074567,378878.29845954594,214765.21309555424,351306.96185425215
2023-01-12,347984.56179233635,380562.12565270805,215956.26252095762,352585.9946063798
2023-01-13,348244.09890614357,381753.8234735318,216401.35616795116,353953.8198803153
2023-01-17,346506.8504796186,381776.26813257753,216369.5857605624,353305.4442729324
2023-01-18,345280.0750507323,380793.46397117793,214008.6686840044,347727.4319841275
2023-01-19,343134.06817174854,380084.00986700476,213944.60748429818,345195.9942259835
2023-01-20,345652.62832585064,382090.0307599618,216421.20918382498,351626.6950162069
